y,x_lower_bound,x_upper_bound
-0.00899367279301022,-0.9484970499517955,-0.8234150721734347
-0.007935347700990119,-0.9212897162774188,-0.7982308359408333
-0.006877022608969881,-0.8949198752679648,-0.7738953505273072
-0.005818697516949779,-0.8693636863806836,-0.7503826474842296
-0.004760372424929542,-0.8445980118955436,-0.727667573484787
-0.0037020473329094404,-0.820600394931848,-0.7057257633503534
-0.002643722240889339,-0.7973490381977653,-0.6845336140238086
-0.0015853971488691016,-0.7748227834468304,-0.6640682594545978
-0.0005270720568489994,-0.753001091616336,-0.6443075463616186
0.0005312530351712381,-0.7318640236234893,-0.6252300108413599
0.0015895781271913385,-0.7113922217962058,-0.6068148557900833
0.002647903219211439,-0.6915668919161269,-0.589041929109926
0.0037062283112316782,-0.6723697858524407,-0.5718917026701108
0.004764553403251779,-0.6537831847657795,-0.5553452519954927
0.005822878495272016,-0.6357898828622517,-0.5393842366557511
0.006881203587292118,-0.6183731716784835,-0.5239908813296527
0.007939528679312356,-0.6015168248791265,-0.5091479575196749
0.008997853771332458,-0.5852050835491062,-0.49483876589336956
0.010056178863352557,-0.569422641963418,-0.48104711922863164
0.011114503955372794,-0.5541546338180122,-0.46775732594102315
0.012172829047392896,-0.539386618905853,-0.4549541741720705
0.013231154139413134,-0.5251045702228058,-0.44262291641827156
0.014289479231433236,-0.5112948614886599,-0.43074925468138003
0.015347804323453338,-0.4979442550689932,-0.4193193261211696
0.016406129415473578,-0.4850398902842327,-0.4083196891927128
0.017464454507493676,-0.4725692720926865,-0.3977373102508071
0.018522779599513914,-0.4605202601348027,-0.38755955060485797
0.019581104691534013,-0.44888105812642354,-0.3777741540082064
0.020639429783554118,-0.43764020358917877,-0.368369234566403
0.021697754875574356,-0.4267865579066348,-0.3593332650496103
0.022756079967594454,-0.41630929669521166,-0.35065506559480614
0.023814405059614692,-0.4061979004792512,-0.34232379278400293
0.02487273015163479,-0.3964421456600536,-0.334328929085265
0.025931055243654896,-0.3870320957689827,-0.32666027264372133
0.026989380335675134,-0.37795809299518235,-0.3193079274103193
0.028047705427695233,-0.3692107499787113,-0.3122622935964717
0.02910603051971547,-0.360780941860257,-0.3055140584432014
0.03016435561173557,-0.3526597985789148,-0.29905418729384087
0.031222680703755806,-0.3448386974097878,-0.29287391495967846
0.03228100579577591,-0.33730925573348436,-0.2869647373684191
0.03333933088779601,-0.33006332402984073,-0.28131840348561715
0.03439765597981625,-0.32309297908848894,-0.27592690749966825
0.035455981071836354,-0.3163905174291388,-0.2707824812612486
0.03651430616385645,-0.3099484489246707,-0.2658775869684349
0.03757263125587669,-0.30375949062043156,-0.2612049100890596
0.03863095634789679,-0.2978165607432855,-0.25675735251217374
0.039689281439917026,-0.2921127728942467,-0.2525280259207535
0.04074760653193713,-0.28664143041873086,-0.24851024537811017
0.04180593162395737,-0.281396020948618,-0.24469752312069903
0.04286425671597747,-0.2763702111106025,-0.24108356255032148
0.04392258180799757,-0.27155784139541417,-0.23766225241893418
0.044980906900017804,-0.26695292118273545,-0.23442766119953773
0.04603923199203791,-0.26254962391679,-0.23137403163686837
0.04709755708405815,-0.2583422824277706,-0.228495775471797
0.048155882176078246,-0.2543253843943993,-0.22578746833360525
0.04921420726809835,-0.25049356794313593,-0.22324384479448306
0.05027253236011859,-0.2468416173796349,-0.22085979358079827
0.05133085745213869,-0.2433644590482515,-0.2186303529359137
0.052389182544158926,-0.24005715731551724,-0.2165507061294521
0.053447507636179024,-0.23691491067363935,-0.21461617710815062
0.05450583272819913,-0.2339330479602259,-0.2128222262835719
0.05556415782021937,-0.231107024690555,-0.21116444645214477
0.056622482912239466,-0.22843241949884002,-0.2096385588431216
0.057680808004259704,-0.22590493068503953,-0.2082404092902424
0.0587391330962798,-0.2235203728639112,-0.2069659645229996
0.05979745818830004,-0.22127467371308845,-0.20581130857357055
0.06085578328032014,-0.21916387081707656,-0.2047726392956109
0.06191410837234025,-0.21718410860417148,-0.20384626499123004
0.06297243346436049,-0.215331635373404,-0.2030286011426069
0.06403075855638059,-0.21360280040869628,-0.20231616724481954
0.06508908364840069,-0.21199405117752268,-0.20170558373658293
0.06614740874042092,-0.2105019306114616,-0.2011935690257013
0.06720573383244102,-0.2091230744660817,-0.20077693660616797
0.06826405892446126,-0.20785420875773192,-0.20045259226390716
0.06932238401648136,-0.20669214727484925,-0.20021753136831977
0.0703807091085016,-0.205633789161489,-0.20006883624682914
0.07143903420052171,-0.2046761165708615,-0.20000367363975863
0.07249735929254181,-0.2038161923867332,-0.2000192922329535
0.07355568438456205,-0.20305115801059964,-0.20011302026563887
0.07461400947658214,-0.2023782312126307,-0.20028226321110787
0.07567233456860238,-0.20179470404444289,-0.2005245015278847
0.07673065966062248,-0.20129794081180458,-0.20083728847914134
0.07778898475264258,-0.20088537610547114,-0.20121824801814903
0.07884730984466282,-0.20055451288836734,-0.20166507273769246
0.07990563493668293,-0.20030292063742344,-0.20217552188139065
0.08096396002870317,-0.20012823353840697,-0.2027474194149692
0.08202228512072327,-0.20002814873216046,-0.2033786521555686
0.08308061021274336,-0.20000042461067608,-0.20406716795727892
0.0841389353047636,-0.20004287916153213,-0.20481097395108938
0.0851972603967837,-0.20015338835923724,-0.20560813483756224
0.08625558548880394,-0.2003298846020516,-0.20645677123056982
0.08731391058082404,-0.20057035519296829,-0.20735505805046534
0.08837223567284427,-0.20087284086349366,-0.20830122296517817
0.08943056076486437,-0.20123543433898516,-0.2092935448776853
0.09048888585688449,-0.20165627894429505,-0.21033035245845028
0.09154721094890472,-0.2021335672485179,-0.2114100227214013
0.09260553604092482,-0.20266553974770302,-0.21253097964210343
0.09366386113294492,-0.20325048358439196,-0.21369169281680228
0.09472218622496516,-0.20388673130290141,-0.2148906761610872
0.09578051131698526,-0.2045726596392886,-0.21612648664692424
0.0968388364090055,-0.20530668834499916,-0.21739772307689603
0.09789716150102559,-0.20608727904318774,-0.21870302489447518
0.09895548659304583,-0.20691293411675554,-0.2200410710292356
0.10001381168506594,-0.2077821956271989,-0.2214105787759273
0.10107213677708604,-0.2086936442633328,-0.2228103027063587
0.10213046186910628,-0.20964589831905273,-0.22423903361309866
0.10318878696112638,-0.21063761269926162,-0.22569559748401385
0.10424711205314661,-0.21166747795316748,-0.22717885450669223
0.10530543714516671,-0.21273421933413916,-0.22868769810185985
0.10636376223718681,-0.21383659588535242,-0.2302210539848823
0.10742208732920705,-0.21497339955050127,-0.23177787925452215
0.10848041242122716,-0.21614345430881848,-0.23335716150810115
0.1095387375132474,-0.21734561533373564,-0.23495791798228527
0.1105970626052675,-0.21857876817447863,-0.23657919471869832
0.1116553876972876,-0.21984182795995671,-0.2382200657536342
0.11271371278930783,-0.22113373862429814,-0.23987963233112447
0.11377203788132793,-0.2224534721534095,-0.24155702213866337
0.11483036297334817,-0.22380002785197045,-0.24325138856490575
0.11588868806536827,-0.22517243163026773,-0.2449619099786895
0.11694701315738851,-0.22656973531030583,-0.24668778902872235
0.11800533824940862,-0.22799101595065863,-0.24842825196333201
0.1190636633414287,-0.22943537518950863,-0.25018254796967504
0.12012198843344896,-0.23090193860538094,-0.2519499485318212
0.12118031352546904,-0.23238985509504978,-0.2537297468071457
0.12223863861748915,-0.23389829626815345,-0.255521257020501
0.1232969637095094,-0.2354264558580268,-0.25732381387562686
0.12435528880152949,-0.2369735491483111,-0.2591367719832797
0.12541361389354974,-0.23853881241488628,-0.26095950530561723
0.12647193898556983,-0.2401215023827008,-0.26279140661631495
0.12753026407759008,-0.24172089569708088,-0.2646318869759898
0.12858858916961016,-0.24333628840911364,-0.2664803752224488
0.12964691426163027,-0.24496699547471096,-0.2683363174753509
0.1307052393536505,-0.2466123502669711,-0.27019917665483667
0.1317635644456706,-0.24827170410147276,-0.2720684320137331
