,k,distance between 2 TPPs
172,7.8227327327327325,22.307891342285203
173,7.831411411411411,22.62982205306338
174,7.84009009009009,22.9552723646853
175,7.848768768768768,23.284274100268973
176,7.857447447447448,23.61685935643264
177,7.866126126126126,23.953060505491223
178,7.874804804804805,24.29291019767227
179,7.8834834834834835,24.636441363350713
180,7.892162162162162,24.983687215303007
181,7.900840840840841,25.334681250981077
182,7.909519519519519,25.689457254804708
183,7.918198198198198,26.048049300475114
184,7.926876876876877,26.41049175330734
185,7.935555555555555,26.776819272582216
186,7.9442342342342345,27.147066813920176
187,7.952912912912913,27.521269631672794
188,7.961591591591592,27.89946328133712
189,7.97027027027027,28.281683621988705
190,7.978948948948949,28.667966818736275
191,7.987627627627628,29.05834934519686
192,7.996306306306306,29.45286798599173
193,8.004984984984985,29.851559839264
194,8.013663663663664,30.25446231921687
195,8.022342342342343,30.66161315867332
196,8.03102102102102,31.073050411657533
197,8.0396996996997,31.488812455998513
198,8.048378378378379,31.9089379959547
199,8.057057057057056,32.3334660648606
200,8.065735735735736,32.76243602779718
201,8.074414414414415,33.19588758428226
202,8.083093093093094,33.63386077098528
203,8.091771771771771,34.07639596446373
204,8.10045045045045,34.523533883923534
205,8.10912912912913,34.975315594001046
206,8.117807807807807,35.43178250756894
207,8.126486486486487,35.892976388566396
208,8.135165165165166,36.35893935485119
209,8.143843843843843,36.829713881076245
210,8.152522522522522,37.30534280159101
211,8.161201201201202,37.785869313365154
212,8.169879879879879,38.271336978938066
213,8.178558558558558,38.76178972939216
214,8.187237237237238,39.25727186735104
215,8.195915915915915,39.75782807000206
216,8.204594594594594,40.26350339214491
217,8.213273273273273,40.77434326926421
218,8.221951951951953,41.2903935206286
219,8.23063063063063,41.81170035241469
220,8.23930930930931,42.338310360857605
221,8.247987987987988,42.870270535426954
222,8.256666666666666,43.40762826202868
223,8.265345345345345,43.950431326234906
224,8.274024024024024,44.49872791653847
225,8.282702702702704,45.05256662763543
226,8.291381381381381,45.611996463734954
227,8.30006006006006,46.17706684189564
228,8.30873873873874,46.74782759538925
229,8.317417417417417,47.32432897709316
230,8.326096096096096,47.906621662909984
231,8.334774774774775,48.49475675521526
232,8.343453453453453,49.08878578633373
233,8.352132132132132,49.68876072204495
234,8.360810810810811,50.29473396511561
235,8.369489489489489,50.906758358863286
236,8.378168168168168,51.524887190748416
237,8.386846846846847,52.14917419599517
238,8.395525525525525,52.77967356124324
239,8.404204204204204,53.416439928229025
240,8.412882882882883,54.059528397496365
241,8.42156156156156,54.7089945321394
242,8.43024024024024,55.36489436157473
243,8.438918918918919,56.027284385344615
244,8.447597597597598,56.69622157695207
245,8.456276276276276,57.371763387726546
246,8.464954954954955,58.05396775072282
247,8.473633633633634,58.74289308464938
248,8.482312312312313,59.43859829783075
249,8.49099099099099,60.1411427922026
250,8.49966966966967,60.8505864673383
251,8.508348348348349,61.56698972450869
252,8.517027027027027,62.29041347077592
253,8.525705705705706,63.02091912312028
254,8.534384384384385,63.758568612600314
255,8.543063063063062,64.50342438854724
256,8.551741741741742,65.25554942279521
257,8.56042042042042,66.01500721394322
258,8.569099099099098,66.78186179165442
259,8.577777777777778,67.55617772098955
260,8.586456456456457,68.33802010677525
261,8.595135135135134,69.12745459800952
262,8.603813813813813,69.9245473923024
263,8.612492492492493,70.72936524035175
264,8.62117117117117,71.54197545045821
265,8.62984984984985,72.36244589307508
266,8.638528528528528,73.19084500539522
267,8.647207207207208,74.02724179597718
268,8.655885885885885,74.87170584940688
269,8.664564564564564,75.72430733100018
270,8.673243243243244,76.58511699154023
271,8.681921921921923,77.45420617205647
272,8.6906006006006,78.33164680864131
273,8.69927927927928,79.21751143730722
274,8.707957957957959,80.11187319888101
275,8.716636636636636,81.01480584394129
276,8.725315315315315,81.92638373779414
277,8.733993993993995,82.84668186548932
278,8.742672672672672,83.7757758368784
279,8.751351351351351,84.71374189171412
280,8.76003003003003,85.6606569047903
281,8.768708708708708,86.61659839112446
282,8.777387387387387,87.58164451118297
283,8.786066066066066,88.55587407614786
284,8.794744744744744,89.53936655322747
285,8.803423423423423,90.5322020710106
286,8.812102102102102,91.5344614248622
287,8.82078078078078,92.54622608236662
288,8.829459459459459,93.56757818881188
289,8.838138138138138,94.59860057272074
290,8.846816816816817,95.63937675142569
291,8.855495495495495,96.68999093669035
292,8.864174174174174,97.7505280403762
293,8.872852852852853,98.82107368015501
294,8.881531531531532,99.90171418526847
295,8.89021021021021,100.99253660233467
296,8.898888888888889,102.09362870120279
297,8.907567567567568,103.20507898085322
298,8.916246246246246,104.3269766753467
299,8.924924924924925,105.45941175982489
300,8.933603603603604,106.60247495655476
301,8.942282282282282,107.75625774102531
302,8.95096096096096,108.92085234809461
303,8.95963963963964,110.09635177818431
304,8.968318318318317,111.2828498035261
305,8.976996996996997,112.48044097446048
306,8.985675675675676,113.68922062578383
307,8.994354354354353,114.90928488314873
308,9.003033033033033,116.14073066951788
309,9.011711711711712,117.38365571166759
310,9.02039039039039,118.63815854674502
311,9.029069069069068,119.90433852888346
312,9.037747747747748,121.1822958358629
313,9.046426426426427,122.47213147583152
314,9.055105105105104,123.77394729408115
315,9.063783783783784,125.08784597987511
316,9.072462462462463,126.41393107333363
317,9.081141141141142,127.75230697237535
318,9.08981981981982,129.10307893971378
319,9.098498498498499,130.46635310991434
320,9.107177177177178,131.842236496504
321,9.115855855855855,133.23083699914233
322,9.124534534534535,134.63226341085033
323,9.133213213213214,136.04662542529684
324,9.141891891891891,137.4740336441452
325,9.15057057057057,138.9145995844611
326,9.15924924924925,140.36843568617692
327,9.167927927927927,141.83565531962063
328,9.176606606606606,143.3163727931053
329,9.185285285285286,144.81070336057854
330,9.193963963963963,146.31876322933508
331,9.202642642642642,147.8406695677941
332,9.211321321321321,149.3765405133369
333,9.219999999999999,150.9264951802095
334,9.228678678678678,152.4906536674915
335,9.237357357357357,154.06913706712663
336,9.246036036036035,155.66206747201966
337,9.254714714714714,157.26956798420278
338,9.263393393393393,158.8917627230613
339,9.272072072072072,160.52877683363374
340,9.280750750750752,162.18073649497478
341,9.289429429429429,163.84776892858693
342,9.298108108108108,165.53000240692427
343,9.306786786786788,167.22756626196082
344,9.315465465465465,168.94059089383038
345,9.324144144144144,170.66920777953845
346,9.332822822822823,172.41354948174208
347,9.3415015015015,174.17374965760305
348,9.35018018018018,175.9499430677156
349,9.35885885885886,177.74226558509855
350,9.367537537537537,179.55085420427065
351,9.376216216216216,181.37584705039407
352,9.384894894894895,183.21738338849275
353,9.393573573573573,185.0756036327471
354,9.402252252252252,186.95064935586385
355,9.410930930930931,188.84266329852326
356,9.419609609609608,190.75178937889862
357,9.428288288288288,192.6781727022627
358,9.436966966966967,194.6219595706598
359,9.445645645645644,196.583297492668
360,9.454324324324324,198.56233519323425
361,9.463003003003003,200.55922262359263
362,9.471681681681682,202.57411097126078
363,9.480360360360361,204.607152670118
364,9.489039039039039,206.65850141056958
365,9.497717717717718,208.7283121497897
366,9.506396396396397,210.8167411220474
367,9.515075075075075,212.9239458491177
368,9.523753753753754,215.05008515078177
369,9.532432432432433,217.19531915540256
370,9.54111111111111,219.3598093105972
371,9.54978978978979,221.5437183939916
372,9.558468468468469,223.74721052405783
373,9.567147147147146,225.97045117105074
374,9.575825825825826,228.21360716802442
375,9.584504504504505,230.47684672193967
376,9.593183183183182,232.76033942486768
377,9.601861861861861,235.06425626527735
378,9.61054054054054,237.3887696394196
379,9.619219219219218,239.73405336280274
380,9.627897897897897,242.10028268176134
381,9.636576576576577,244.48763428511856
382,9.645255255255254,246.89628631594442
383,9.653933933933933,249.32641838341038
384,9.662612612612612,251.77821157473826
385,9.671291291291292,254.25184846724835
386,9.67996996996997,256.74751314050474
387,9.688648648648648,259.26539118856203
388,9.697327327327327,261.80566973230583
389,9.706006006006007,264.368537431901
390,9.714684684684684,266.95418449933254
391,9.723363363363363,269.5628027110627
392,9.732042042042043,272.19458542077257
393,9.74072072072072,274.8497275722231
394,9.7493993993994,277.528425712214
395,9.758078078078078,280.2308780036467
396,9.766756756756756,282.9572842386967
397,9.775435435435435,285.7078458520965
398,9.784114114114114,288.4827659345167
399,9.792792792792792,291.2822492460645
400,9.801471471471471,294.10650222989227
401,9.81015015015015,296.9557330259107
402,9.818828828828828,299.83015148461664
403,9.827507507507507,302.7299691810391
404,9.836186186186186,305.6553994287891
405,9.844864864864864,308.6066572942306
406,9.853543543543543,311.5839596107654
407,9.862222222222222,314.5875249932329
408,9.870900900900901,317.6175738524281
409,9.87957957957958,320.6743284097412
410,9.888258258258258,323.7580127119053
411,9.896936936936937,326.8688526458826
412,9.905615615615616,330.0070759538519
413,9.914294294294294,333.1729122483341
414,9.922972972972973,336.3665930274318
415,9.931651651651652,339.58835169019255
416,9.94033033033033,342.83842355210686
417,9.949009009009009,346.11704586072085
418,9.957687687687688,349.4244578113834
419,9.966366366366366,352.76090056311733
420,9.975045045045045,356.12661725462254
421,9.983723723723724,359.521853020412
422,9.992402402402401,362.9468550070687
423,10.00108108108108,366.4018723896513
424,10.00975975975976,369.8871563882167
425,10.018438438438437,373.4029602844881
426,10.027117117117117,376.9495394386558
427,10.035795795795796,380.5271513063152
428,10.044474474474473,384.1360554555391
429,10.053153153153152,387.7765135840981
430,10.061831831831832,391.44878953680796
431,10.07051051051051,395.1531493230329
432,10.07918918918919,398.8898611343187
433,10.087867867867867,402.65919536217854
434,10.096546546546547,406.46142461601903
435,10.105225225225226,410.2968237412165
436,10.113903903903903,414.1656698373316
437,10.122582582582583,418.0682422764845
438,10.131261261261262,422.0048227218709
439,10.13993993993994,425.97569514642765
440,10.148618618618618,429.98114585166627
441,10.157297297297298,434.02146348663405
442,10.165975975975975,438.0969390670534
443,10.174654654654654,442.2078659946066
444,10.183333333333334,446.3545400763714
445,10.192012012012011,450.5372595444302
446,10.20069069069069,454.7563250756282
447,10.20936936936937,459.0120398114974
448,10.218048048048047,463.30470937833286
449,10.226726726726726,467.6346419074525
450,10.235405405405405,472.0021480556026
451,10.244084084084083,476.4075410255382
452,10.252762762762762,480.8511365867723
453,10.261441441441441,485.3332530964888
454,10.27012012012012,489.85421152063424
455,10.278798798798798,494.4143354551687
456,10.287477477477477,499.0139511475069
457,10.296156156156156,503.653387518116
458,10.304834834834836,508.33297618230506
459,10.313513513513513,513.0530514721796
460,10.322192192192192,517.8139504587845
461,10.330870870870871,522.6160129744214
462,10.339549549549549,527.4595816351507
463,10.348228228228228,532.3450018634825
464,10.356906906906907,537.2726219112305
465,10.365585585585585,542.242792882587
466,10.374264264264264,547.2558687573558
467,10.382942942942943,552.31220641439
468,10.39162162162162,557.4121656552106
469,10.4003003003003,562.5561092278377
470,10.408978978978979,567.7444028507842
471,10.417657657657657,572.9774152372767
472,10.426336336336336,578.2555181196558
473,10.435015015015015,583.5790862739773
474,10.443693693693692,588.9484975448181
475,10.452372372372373,594.3641328702863
476,10.46105105105105,599.8263763072214
477,10.469729729729728,605.3356150566246
478,10.47840840840841,610.8922394892711
479,10.487087087087087,616.4966431715397
480,10.495765765765766,622.1492228914706
481,10.504444444444445,627.8503786850059
482,10.513123123123123,633.6005138624596
483,10.521801801801802,639.4000350352168
484,10.530480480480481,645.249352142617
485,10.539159159159158,651.1488784790856
486,10.547837837837838,657.099030721484
487,10.556516516516517,663.1002289566597
488,10.565195195195194,669.1528967092488
489,10.573873873873874,675.2574609696919
490,10.582552552552553,681.4143522224807
491,10.59123123123123,687.6240044746253
492,10.59990990990991,693.8868552843785
493,10.608588588588589,700.2033457901643
494,10.617267267267266,706.5739207397651
495,10.625945945945945,712.9990285197388
496,10.634624624624625,719.4791211850704
497,10.643303303303302,726.0146544890729
498,10.651981981981983,732.6060879135348
499,10.66066066066066,739.2538846991006
500,10.669339339339338,745.9585118759121
501,10.678018018018019,752.7204402944997
502,10.686696696696696,759.5401446569033
503,10.695375375375374,766.418103548089
504,10.704054054054055,773.3547994675773
505,10.712732732732732,780.3507188613587
506,10.721411411411411,787.4063521540613
507,10.73009009009009,794.522193781377
508,10.738768768768768,801.6987422227536
509,10.747447447447447,808.9365000343661
510,10.756126126126127,816.235973882332
511,10.764804804804804,823.5976745762205
512,10.773483483483483,831.0221171028307
513,10.782162162162162,838.5098206602247
514,10.79084084084084,846.061308692075
515,10.799519519519519,853.6771089222649
516,10.808198198198198,861.357753389768
517,10.816876876876876,869.1037784838395
518,10.825555555555555,876.9157249794679
519,10.834234234234234,884.7941380731287
520,10.842912912912912,892.739567418829
521,10.851591591591593,900.7525671644441
522,10.86027027027027,908.8336959883447
523,10.868948948948947,916.9835171363405
524,10.877627627627628,925.2025984589127
525,10.886306306306306,933.4915124487345
526,10.894984984984983,941.8508362785451
527,10.903663663663664,950.2811518392822
528,10.912342342342342,958.7830457785396
529,10.921021021021021,967.3571095393802
530,10.9296996996997,976.0039393993889
531,10.938378378378378,984.7241365101162
532,10.947057057057057,993.5183069368077
533,10.955735735735736,1002.387061698457
534,10.964414414414414,1011.3310168081941
535,10.973093093093093,1020.35079331402
536,10.981771771771772,1029.4470173398306
537,10.99045045045045,1038.6203201268186
538,10.999129129129129,1047.8713380751901
539,11.007807807807808,1057.200712786233
540,11.016486486486485,1066.6090911047072
541,11.025165165165165,1076.097125161627
542,11.033843843843844,1085.665472417336
543,11.042522522522521,1095.3147957049696
544,11.0512012012012,1105.045763274271
545,11.05987987987988,1114.8590488357468
546,11.068558558558557,1124.7553316052008
547,11.077237237237238,1134.7352963486264
548,11.085915915915916,1144.7996334274508
549,11.094594594594593,1154.9490388441768
550,11.103273273273274,1165.1842142883866
551,11.111951951951951,1175.5058671830843
552,11.12063063063063,1185.914710731493
553,11.12930930930931,1196.4114639641632
554,11.137987987987987,1206.9968517864934
555,11.146666666666667,1217.6716050266543
556,11.155345345345346,1228.4364604838786
557,11.164024024024023,1239.2921609771502
558,11.172702702702702,1250.2394553943136
559,11.181381381381382,1261.2790987415478
560,11.190060060060059,1272.4118521932746
561,11.198738738738738,1283.6384831424693
562,11.207417417417417,1294.9597652513614
563,11.216096096096095,1306.3764785025671
564,11.224774774774774,1317.8894092506634
565,11.233453453453453,1329.4993502741152
566,11.24213213213213,1341.2071008276998
567,11.25081081081081,1353.0134666953238
568,11.25948948948949,1364.9192602432665
569,11.268168168168167,1376.9253004738657
570,11.276846846846848,1389.032413079676
571,11.285525525525525,1401.241430497986
572,11.294204204204203,1413.5531919658779
573,11.302882882882884,1425.9685435756824
574,11.311561561561561,1438.4883383308709
575,11.32024024024024,1451.1134362024693
576,11.32891891891892,1463.8447041858592
577,11.337597597597597,1476.683016358092
578,11.346276276276276,1489.629253935672
579,11.354954954954955,1502.6843053327664
580,11.363633633633633,1515.849066219937
581,11.372312312312312,1529.1244395833442
582,11.380990990990991,1542.5113357844127
583,11.389669669669669,1556.010672620001
584,11.398348348348348,1569.623375383068
585,11.407027027027027,1583.3503769238189
586,11.415705705705705,1597.1926177113696
587,11.424384384384384,1611.1510458958994
588,11.433063063063063,1625.226617371312
589,11.44174174174174,1639.4202958384276
590,11.45042042042042,1653.7330528686668
591,11.459099099099099,1668.1658679682805
592,11.467777777777776,1682.7197286430644
593,11.476456456456457,1697.3956304636697
594,11.485135135135135,1712.1945771313606
595,11.493813813813812,1727.1175805443913
596,11.502492492492493,1742.165660864885
597,11.51117117117117,1757.339846586233
598,11.51984984984985,1772.641174601136
599,11.528528528528529,1788.070690270078
600,11.537207207207206,1803.629447490464
601,11.545885885885886,1819.3185087662825
602,11.554564564564565,1835.1389452783153
603,11.563243243243242,1851.0918369549684
604,11.571921921921922,1867.1782725436465
605,11.5806006006006,1883.3993496827302
606,11.589279279279278,1899.7561749741071
607,11.597957957957957,1916.249864056377
608,11.606636636636637,1932.8815416785505
609,11.615315315315314,1949.6523417744227
610,11.623993993993993,1966.5634075375463
611,11.632672672672673,1983.6158914967789
612,11.64135135135135,2000.8109555924896
613,11.65003003003003,2018.149771253391
614,11.658708708708708,2035.633519473949
615,11.667387387387386,2053.2633908924745
616,11.676066066066067,2071.0405858698628
617,11.684744744744744,2088.9663145689024
618,11.693423423423422,2107.041797034336
619,11.702102102102103,2125.268263273497
620,11.71078078078078,2143.6469533376203
621,11.71945945945946,2162.179117403866
622,11.728138138138139,2180.8660158579405
623,11.736816816816816,2199.7089193774623
624,11.745495495495495,2218.709109015958
625,11.754174174174175,2237.867876287578
626,11.762852852852852,2257.1865232524824
627,11.771531531531531,2276.666362602962
628,11.78021021021021,2296.308717750196
629,11.788888888888888,2316.1149229117977
630,11.797567567567567,2336.0863232000406
631,11.806246246246246,2356.224274710775
632,11.814924924924924,2376.5301446131402
633,11.823603603603603,2397.005311239956
634,11.832282282282282,2417.6511641788697
635,11.84096096096096,2438.4691043642592
636,11.849639639639639,2459.460544169889
637,11.858318318318318,2480.6269075022915
638,11.866996996996996,2501.9696298949525
639,11.875675675675677,2523.4901586032647
640,11.884354354354354,2545.189952700203
641,11.893033033033031,2567.0704831728817
642,11.901711711711712,2589.133233019818
643,11.91039039039039,2611.379697348985
644,11.919069069069069,2633.8113834767705
645,11.927747747747748,2656.429811027628
646,11.936426426426426,2679.2365120346008
647,11.945105105105105,2702.233031040681
648,11.953783783783784,2725.4209252009423
649,11.962462462462462,2748.8017643855683
650,11.97114114114114,2772.3771312837116
651,11.97981981981982,2796.1486215081477
652,11.988498498498497,2820.117843700869
653,11.997177177177177,2844.286419639505
654,12.005855855855856,2868.6559843445675
655,12.014534534534533,2893.2281861876713
656,12.023213213213213,2918.0046870005585
657,12.031891891891892,2942.987162185059
658,12.04057057057057,2968.1773008239243
659,12.049249249249248,2993.5768057925916
660,12.057927927927928,3019.1873938718486
661,12.066606606606605,3045.010795861425
662,12.075285285285286,3071.0487566945444
663,12.083963963963964,3097.3030355533087
664,12.092642642642641,3123.7754059851923
665,12.101321321321322,3150.467656020371
666,12.11,3177.381588289978
667,12.118678678678679,3204.5190201455093
668,12.127357357357358,3231.881783778982
669,12.136036036036035,3259.4717263442612
670,12.144714714714715,3287.2907100792563
671,12.153393393393394,3315.340612429202
672,12.162072072072071,3343.6233261708603
673,12.17075075075075,3372.140759537872
674,12.17942942942943,3400.894836346983
675,12.188108108108107,3429.8874961253987
676,12.196786786786786,3459.120694239184
677,12.205465465465466,3488.596402022676
678,12.214144144144143,3518.3166069089375
679,12.222822822822822,3548.283312561387
680,12.231501501501501,3578.4985390063625
681,12.240180180180179,3608.964322766868
682,12.248858858858858,3639.682716997427
683,12.257537537537537,3670.6557916199354
684,12.266216216216215,3701.885633460741
685,12.274894894894896,3733.3743463888145
686,12.283573573573573,3765.12405145496
687,12.29225225225225,3797.1368870323686
688,12.300930930930932,3829.4150089580967
689,12.309609609609609,3861.9605906758325
690,12.318288288288288,3894.7758233798527
691,12.326966966966967,3927.8629161600475
692,12.335645645645645,3961.2240961482466
693,12.344324324324324,3994.861608665692
694,12.353003003003003,4028.777717371693
695,12.36168168168168,4062.9747044135547
696,12.37036036036036,4097.454870577745
697,12.37903903903904,4132.220535442185
698,12.387717717717717,4167.2740375299445
699,12.396396396396396,4202.617734464103
700,12.405075075075075,4238.254003123873
701,12.413753753753753,4274.185239802058
702,12.422432432432432,4310.413860363781
703,12.431111111111111,4346.942300406459
704,12.439789789789788,4383.773015421183
705,12.448468468468468,4420.908480955353
706,12.457147147147147,4458.3511927766895
707,12.465825825825824,4496.10366703849
708,12.474504504504505,4534.168440446468
709,12.483183183183183,4572.548070426612
710,12.49186186186186,4611.245135294792
711,12.500540540540541,4650.262234427495
712,12.509219219219219,4689.601988434041
713,12.517897897897898,4729.26703933027
714,12.526576576576577,4769.26005071355
715,12.535255255255255,4809.5837079393
716,12.543933933933934,4850.240718298914
717,12.552612612612613,4891.233811199179
718,12.56129129129129,4932.565738343111
719,12.56996996996997,4974.239273912377
720,12.578648648648649,5016.2572147510455
721,12.587327327327326,5058.622380551038
722,12.596006006006006,5101.33761403897
723,12.604684684684685,5144.405781164522
724,12.613363363363362,5187.829771290454
725,12.622042042042041,5231.612497384101
726,12.63072072072072,5275.756896210442
727,12.639399399399398,5320.265928526748
728,12.648078078078077,5365.142579278944
729,12.656756756756756,5410.389857799333
730,12.665435435435434,5456.010798006223
731,12.674114114114115,5502.00845860499
732,12.682792792792792,5548.385923290876
733,12.69147147147147,5595.146300953451
734,12.70015015015015,5642.2927258827385
735,12.708828828828828,5689.828357976971
736,12.717507507507507,5737.756382952224
737,12.726186186186187,5786.080012553521
738,12.734864864864864,5834.802484767879
739,12.743543543543543,5883.92706403909
740,12.752222222222223,5933.457041484036
741,12.7609009009009,5983.395735111077
742,12.76957957957958,6033.746490040101
743,12.778258258258258,6084.512678724263
744,12.786936936936936,6135.697701173767
745,12.795615615615615,6187.304985181364
746,12.804294294294294,6239.337986549659
747,12.812972972972972,6291.80018932034
748,12.821651651651651,6344.695106005358
749,12.83033033033033,6398.026277819845
750,12.839009009009008,6451.797274917064
751,12.847687687687687,6506.011696625276
752,12.856366366366366,6560.67317168647
753,12.865045045045044,6615.785358497147
754,12.873723723723725,6671.351945351059
755,12.882402402402402,6727.3766506838365
756,12.89108108108108,6783.863223319823
757,12.89975975975976,6840.815442720802
758,12.908438438438438,6898.237119236662
759,12.917117117117115,6956.132094358416
760,12.925795795795796,7014.50424097306
761,12.934474474474474,7073.357463620502
762,12.943153153153153,7132.695698752826
763,12.951831831831832,7192.52291499547
764,12.96051051051051,7252.843113410621
