k=5,y,k=6,y,k=7,y,k=8,y,k=9,y,k=10,y
3.2447072405849817,1.045453106438977,8.444777333153954,1.045453106438977,21.97864365528823,1.045453106438977,57.202310714535756,1.045453106438977,148.8765368055366,1.045453106438977,387.47076707826307,1.045453106438977
3.430692218932734,1.0486761161152476,8.902617404890018,1.0486761161152476,23.102217162024175,1.0486761161152476,59.950058901572916,1.0486761161152476,155.56989777630338,1.0486761161152476,403.7025740686055,1.0486761161152476
3.611773523399143,1.0518991257915182,9.345177470551365,1.0518991257915182,24.17990535406271,1.0518991257915182,62.56358691676453,1.0518991257915182,161.87831799076454,1.0518991257915182,418.8473060277384,1.0518991257915182
3.7881006978337095,1.0551221354677889,9.77298881349309,1.0551221354677889,25.21350881809472,1.0551221354677889,65.04878282910052,1.0551221354677889,167.82051947132456,1.0551221354677889,432.9631628868207,1.0551221354677889
3.959818283776772,1.0583451451440595,10.186562813354241,1.0583451451440595,26.20475347960716,1.0583451451440595,67.41126693164426,1.0583451451440595,173.41429725205413,1.0583451451440595,446.10522632540994,1.0583451451440595
4.127066006982116,1.0615681548203302,10.586391763542911,1.0615681548203302,27.15529395013499,1.0615681548203302,69.6564047495113,1.0615681548203302,178.6765678742955,1.0615681548203302,458.3256345506651,1.0615681548203302
4.289978956278805,1.0647911644966008,10.972949652093378,1.0647911644966008,28.066716712246492,1.0647911644966008,71.78931937003966,1.0647911644966008,183.62341518075783,1.0647911644966008,469.67374671498175,1.0647911644966008
4.44868775511605,1.0680141741728715,11.346692907675061,1.0680141741728715,28.94054315073524,1.0680141741728715,73.81490313296788,1.0680141741728715,188.27013356834698,1.0680141741728715,480.19629762288724,1.0680141741728715
4.6033187261181565,1.071237183849142,11.708061112439749,1.071237183849142,29.77823243801724,1.071237183849142,75.73782871618442,1.071237183849142,192.63126884988617,1.071237183849142,489.9375433347704,1.071237183849142
4.753994048960929,1.0744601935254126,12.057477683305839,1.0744601935254126,30.58118428128749,1.0744601935254126,77.56255965050698,1.0744601935254126,196.7206568654567,1.0744601935254126,498.9393982348256,1.0744601935254126
4.900831911865478,1.0776832032016832,12.39535052319467,1.0776832032016832,31.350741538568347,1.0776832032016832,79.29336029496959,1.0776832032016832,200.55145997529013,1.0776832032016832,507.2415640931299,1.0776832032016832
5.043946656991756,1.0809062128779539,12.722072643656729,1.0809062128779539,32.08819271039,1.0809062128779539,80.93430530225075,1.0809062128779539,204.13620155793188,1.0809062128779539,514.8816516170391,1.0809062128779539
5.183448920000052,1.0841292225542245,13.03802276025026,1.0841292225542245,32.79477431347045,1.0841292225542245,82.4892886021329,1.0841292225542245,207.48679862971417,1.0841292225542245,521.8952949546282,1.0841292225542245
5.319445764036181,1.0873522322304952,13.343565861965578,1.0873522322304952,33.47167314241314,1.0873522322304952,83.96203192926025,1.0873522322304952,210.6145926944203,1.0873522322304952,528.3162595827787,1.0873522322304952
5.452040808383951,1.0905752419067658,13.639053755922047,1.0905752419067658,34.12002842511209,1.0905752419067658,85.35609291993389,1.0905752419067658,213.5303789253058,1.0905752419067658,534.1765439844365,1.0905752419067658
5.581334352016811,1.0937982515830365,13.924825588502145,1.0937982515830365,34.7409338772436,1.0937982515830365,86.67487280124972,1.0937982515830365,216.24443377539058,1.0937982515830365,539.5064754933802,1.0937982515830365
5.707423492269811,1.097021261259307,14.201208344027958,1.097021261259307,35.33543966093263,1.097021261259307,87.92162369454161,1.097021261259307,218.76654110607325,1.097021261259307,544.334800660493,1.097021261259307
5.830402238842488,1.1002442709355778,14.468517322029621,1.1002442709355778,35.904554252406285,1.1002442709355778,89.09945555382922,1.1002442709355778,221.10601691864042,1.1002442709355778,548.6887704727958,1.1002442709355778
5.950361623333537,1.1034672806118484,14.727056594102365,1.1034672806118484,36.44924622318824,1.1034672806118484,90.2113427587856,1.1034672806118484,223.27173276812002,1.1034672806118484,552.5942207353295,1.1034672806118484
6.067389804498643,1.106690290288119,14.977119441298726,1.106690290288119,36.97044593914366,1.106690290288119,91.2601303806268,1.106690290288119,225.2721379341285,1.106690290288119,556.0756479062179,1.106690290288119
6.181572169414125,1.1099132999643895,15.218988772955235,1.1099132999643895,37.46904718145347,1.1099132999643895,92.24854013827941,1.1099132999643895,227.11528041887215,1.1099132999643895,559.156280656833,1.1099132999643895
6.292991430720446,1.1131363096406601,15.452937527808295,1.1131363096406601,37.945908693380815,1.1131363096406601,93.17917606120129,1.1131363096406601,228.808826838264,1.1131363096406601,561.8581474117806,1.1131363096406601
6.401727720111606,1.1163593193169308,15.679229058211119,1.1163593193169308,38.40185565648616,1.1163593193169308,94.05452987430553,1.1163593193169308,230.36008126816833,1.1163593193169308,564.2021401073852,1.1163593193169308
6.507858678229016,1.1195823289932014,15.898117498223975,1.1195823289932014,38.837681099755535,1.1195823289932014,94.8769861195713,1.1195823289932014,231.77600310410858,1.1195823289932014,566.2080743923881,1.1195823289932014
6.6114595411109365,1.122805338669472,16.109848116311625,1.122805338669472,39.25414724492446,1.122805338669472,95.64882702810978,1.122805338669472,233.06322398931204,1.122805338669472,567.8947464805697,1.122805338669472
6.7126032233418105,1.1260283483457427,16.314657653346075,1.1260283483457427,39.6519867911058,1.1260283483457427,96.37223715568199,1.1260283483457427,234.22806386272364,1.1260283483457427,569.2799868519556,1.1260283483457427
6.811360398039302,1.1292513580220134,16.512774646578286,1.1292513580220134,40.03190414167031,1.1292513580220134,97.04930779394822,1.1292513580220134,235.27654617559025,1.1292513580220134,570.3807109870646,1.1292513580220134
6.907799573810472,1.132474367698284,16.704419740210728,1.132474367698284,40.39457657617294,1.132474367698284,97.6820411690466,1.132474367698284,236.21441232236123,1.132474367698284,571.2129673072342,1.132474367698284
7.0019871688027315,1.1356973773745547,16.889805983171435,1.1356973773745547,40.74065536997422,1.1356973773745547,98.27235443845777,1.1356973773745547,237.0471353289864,1.1356973773745547,571.7919824834167,1.1356973773745547
7.093987581969517,1.1389203870508253,17.06913911466157,1.1389203870508253,41.07076686406889,1.1389203870508253,98.82208349651393,1.1389203870508253,237.77993283918144,1.1389203870508253,572.1322042658626,1.1389203870508253
7.18386326166522,1.142143396727096,17.242617838020852,1.142143396727096,41.38551348750462,1.142143396727096,99.3329865983402,1.142143396727096,238.41777943688348,1.142143396727096,572.2473419777779,1.142143396727096
7.27167477167891,1.1453664064033666,17.410434083428942,1.1453664064033666,41.685474734651535,1.1453664064033666,99.80674781148478,1.1453664064033666,238.96541834090718,1.1453664064033666,572.1504048073372,1.1453664064033666
7.357480854811378,1.1485894160796373,17.572773259936408,1.1485894160796373,41.97120809946742,1.1485894160796373,100.24498030398964,1.1485894160796373,239.4273725057436,1.1485894160796373,571.8537380242527,1.1485894160796373
7.441338494095507,1.1518124257559077,17.729814497295045,1.1518124257559077,42.2432499687951,1.1518124257559077,100.64922947718144,1.1518124257559077,239.80795516049318,1.1518124257559077,571.3690572394797,1.1518124257559077
7.523302971755501,1.1550354354321783,17.881730878035334,1.1550354354321783,42.50211647662385,1.1550354354321783,101.02097595101336,1.1550354354321783,240.1112798161025,1.1550354354321783,570.7074808194668,1.1550354354321783
7.60342792599637,1.158258445108449,18.028689660217307,1.158258445108449,42.748304321150414,1.158258445108449,101.3616384093696,1.158258445108449,240.34126976934786,1.158258445108449,569.8795605596974,1.158258445108449
7.681765405710979,1.1614814547847196,18.170852491261336,1.1614814547847196,42.982291546381724,1.1614814547847196,101.6725763123463,1.1614814547847196,240.50166713040414,1.1614814547847196,568.8953107159538,1.1614814547847196
7.758365923188231,1.1647044644609903,18.308375613246216,1.1647044644609903,43.20453828993452,1.1647044644609903,101.95509248214783,1.1647044644609903,240.5960413993136,1.1647044644609903,567.7642354858936,1.1647044644609903
7.833278504902258,1.167927474137261,18.44141006004338,1.167927474137261,43.41548749860426,1.167927474137261,102.21043556888554,1.167927474137261,240.627797615244,1.167927474137261,566.4953550280047,1.167927474137261
7.906550740459122,1.1711504838135316,18.570101846639492,1.1711504838135316,43.61556561319662,1.1711504838135316,102.43980240223135,1.1711504838135316,240.60018410108836,1.1711504838135316,565.0972300998575,1.1711504838135316
7.978228829774067,1.1743734934898022,18.694592150982867,1.1743734934898022,43.80518322404238,1.1743734934898022,102.64434023456556,1.1743734934898022,240.5162998246899,1.1743734934898022,563.5779853927078,1.1743734934898022
8.048357628549445,1.177596503166073,18.81501748867394,1.177596503166073,43.98473569854379,1.177596503166073,102.82514888095946,1.177596503166073,240.37910139679462,1.177596503166073,561.9453316350142,1.177596503166073
8.116980692120173,1.1808195128423435,18.93150988080474,1.1808195128423435,44.1546037820366,1.1808195128423435,102.98328276105606,1.1808195128423435,240.1914097247155,1.1808195128423435,560.2065865331189,1.1808195128423435
8.184140317730927,1.1840425225186142,19.044197015239025,1.1840425225186142,44.31515417318673,1.1840425225186142,103.11975284764499,1.1840425225186142,239.955916339639,1.1840425225186142,558.3686946133981,1.1840425225186142
8.249877585306471,1.1872655321948846,19.15320240161075,1.1872655321948846,44.46674007508193,1.1872655321948846,103.23552852647829,1.1872655321948846,239.67518941451584,1.1872655321948846,556.4382460264206,1.1872655321948846
8.314232396773878,1.1904885418711553,19.25864552030603,1.1904885418711553,44.60970172312237,1.1904885418711553,103.33153937163938,1.1904885418711553,239.35167948855104,1.1904885418711553,554.4214943701285,1.1904885418711553
8.377243513992909,1.193711551547426,19.360641965682095,1.193711551547426,44.744366890759096,1.193711551547426,103.40867684055249,1.193711551547426,238.98772491341876,1.193711551547426,552.3243735857737,1.193711551547426
8.4389485953486,1.1969345612236966,19.459303583764452,1.1969345612236966,44.871051374080054,1.1969345612236966,103.46779589251013,1.1969345612236966,238.5855570355158,1.1969345612236966,550.1525139772295,1.1969345612236966
8.499384231057599,1.2001575708999672,19.55473860465335,1.2001575708999672,44.990059456194096,1.2001575708999672,103.50971653439609,1.2001575708999672,238.14730512777575,1.2001575708999672,547.9112574013855,1.2001575708999672
8.558585977237787,1.2033805805762379,19.647051769859864,1.2033805805762379,45.10168435231798,1.2033805805762379,103.53522529709483,1.2033805805762379,237.6750010838398,1.2033805805762379,545.605671674607,1.2033805805762379
8.61658838878866,1.2066035902525085,19.73634445478186,1.2066035902525085,45.206208636427434,1.2066035902525085,103.54507664589681,1.2066035902525085,237.17058388668144,1.2066035902525085,543.240564237667,1.2066035902525085
8.673425051127886,1.2098265999287792,19.822714786521114,1.2098265999287792,45.30390465029325,1.2098265999287792,103.5399943280457,1.2098265999287792,236.63590386314158,1.2098265999287792,540.8204951191339,1.2098265999287792
8.729128610827631,1.2130496096050498,19.906257757233718,1.2130496096050498,45.395034895683224,1.2130496096050498,103.52067266040804,1.2130496096050498,236.07272673519682,1.2130496096050498,538.3497892349495,1.2130496096050498
8.78373080519243,1.2162726192813205,19.987065333197055,1.2162726192813205,45.4798524104742,1.2162726192813205,103.48777776010107,1.2162726192813205,235.48273747822387,1.2162726192813205,535.83254805977,1.2162726192813205
8.837262490818647,1.2194956289575911,20.0652265597691,1.2194956289575911,45.558601129382836,1.2194956289575911,103.44194872076689,1.2194956289575911,234.86754399596086,1.2194956289575911,533.2726607036572,1.2194956289575911
8.889753671174002,1.2227186386338618,20.140827662407496,1.2227186386338618,45.63151622999109,1.2227186386338618,103.38379873704964,1.2227186386338618,234.22868062135555,1.2227186386338618,530.673814425816,1.2227186386338618
8.941233523233894,1.2259416483101324,20.213952143908962,1.2259416483101324,45.69882446470944,1.2259416483101324,103.3139161797025,1.2259416483101324,233.5676114520041,1.2259416483101324,528.0395046152765,1.2259416483101324
8.991730423209985,1.2291646579864028,20.284680878021955,1.2291646579864028,45.760744479292185,1.2291646579864028,103.23286562363056,1.2291646579864028,232.88573352842036,1.2291646579864028,525.373044266782,1.2291646579864028
9.041271971404846,1.2323876676626735,20.353092199579716,1.2323876676626735,45.81748711848854,1.2323876676626735,103.14118883106175,1.2323876676626735,232.18437986294526,1.2323876676626735,522.6775729785378,1.2323876676626735
9.08988501622532,1.2356106773389441,20.419261991293347,1.2356106773389441,45.8692557193885,1.2356106773389441,103.03940569192866,1.2356106773389441,231.46482232669206,1.2356106773389441,519.9560654970267,1.2356106773389441
9.13759567738565,1.2388336870152148,20.483263767339377,1.2388336870152148,45.91624639299414,1.2388336870152148,102.92801512344154,1.2388336870152148,230.7282744015384,1.2388336870152148,517.2113398326611,1.2388336870152148
9.184429368330552,1.2420566966914854,20.54516875387015,1.2420566966914854,45.95864829452414,1.2420566966914854,102.80749593073479,1.2420566966914854,229.97589380380828,1.2420566966914854,514.4460649687808,1.2420566966914854
9.230410817906785,1.245279706367756,20.605045966569627,1.245279706367756,45.996643882934784,1.245279706367756,102.67830763037833,1.245279706367756,229.20878498594342,1.245279706367756,511.66276818521436,1.245279706367756
9.275564091311027,1.2485027160440267,20.662962285372302,1.2485027160440267,46.03040917011992,1.2485027160440267,102.54089123845515,1.2485027160440267,228.42800152213565,1.2485027160440267,508.8638420165048,1.2485027160440267
9.319912610340381,1.2517257257202974,20.718982526457538,1.2517257257202974,46.06011396022894,1.2517257257202974,102.39567002482569,1.2517257257202974,227.63454838358112,1.2517257257202974,506.05155086376067,1.2517257257202974
9.363479172971193,1.254948735396568,20.773169511627206,1.254948735396568,46.08592207952421,1.254948735396568,102.24305023512055,1.254948735396568,226.8293841087299,1.254948735396568,503.2280372780983,1.254948735396568
9.40628597229041,1.2581717450728387,20.825584135169546,1.2581717450728387,46.10799159717867,1.2581717450728387,102.08342178192596,1.2581717450728387,226.01342287362291,1.2581717450728387,500.39532793262293,1.2581717450728387
9.448354614803131,1.2613947547491091,20.876285428308044,1.2613947547491091,46.12647503739653,1.2613947547491091,101.9171589065596,1.2613947547491091,225.18753646715226,1.2613947547491091,497.5553392990164,1.2613947547491091
9.48970613813889,1.2646177644253798,20.925330621329845,1.2646177644253798,46.141519583222724,1.2646177644253798,101.74462081276407,1.2646177644253798,224.3525561758302,1.2646177644253798,494.70988304390517,1.2646177644253798
9.530361028178277,1.2678407741016504,20.97277520348427,1.2678407741016504,46.15326727239035,1.2678407741016504,101.56615227358238,1.2678407741016504,223.5092745824204,1.2678407741016504,491.86067115937743,1.2678407741016504
9.570339235620828,1.271063783777921,21.018672980738263,1.271063783777921,46.16185518553963,1.271063783777921,101.3820842126202,1.271063783777921,222.65844728256374,1.271063783777921,489.00932084123417,1.271063783777921
9.609660192014177,1.2742867934541917,21.063076131471743,1.2742867934541917,46.167415627126886,1.2742867934541917,101.19273426084087,1.2742867934541917,221.8007945233217,1.2742867934541917,486.15735912785044,1.2742867934541917
9.648342825263683,1.2775098031304624,21.10603526019259,1.2775098031304624,46.170076299327484,1.2775098031304624,100.99840728998518,1.2775098031304624,220.93700276736007,1.2775098031304624,483.30622731181063,1.2775098031304624
9.686405574641118,1.280732812806733,21.147599449347723,1.280732812806733,46.169960469224065,1.280732812806733,100.79939592365713,1.280732812806733,220.06772618631473,1.280732812806733,480.45728513585857,1.280732812806733
9.72386640531009,1.2839558224830037,21.187816309303102,1.2839558224830037,46.16718712955775,1.2839558224830037,100.59598102706536,1.2839558224830037,219.19358808669597,1.2839558224830037,477.61181478406587,1.2839558224830037
9.760742822385478,1.2871788321592743,21.226732026563297,1.2871788321592743,46.16187115330738,1.2871788321592743,100.3884321763663,1.2871788321592743,218.31518227152378,1.2871788321592743,474.7710246785705,1.2871788321592743
9.797051884543116,1.290401841835545,21.26439141029731,1.290401841835545,46.1541234423516,1.290401841835545,100.17700810850741,1.290401841835545,217.43307434072773,1.290401841835545,471.93605309166185,1.290401841835545
9.832810217195751,1.2936248515118156,21.30083793723561,1.2936248515118156,46.14405107045535,1.2936248515118156,99.96195715242962,1.2936248515118156,216.5478029331932,1.2936248515118156,469.10797158250034,1.2936248515118156
9.868034025250369,1.2968478611880863,21.33611379499997,1.2968478611880863,46.13175742081392,1.2968478611880863,99.74351764244624,1.2968478611880863,215.6598809131918,1.2968478611880863,466.28778826725386,1.2968478611880863
9.902739105461594,1.300070870864357,21.37025992392548,1.300070870864357,46.117342318375414,1.300070870864357,99.52191831457846,1.300070870864357,214.76979650380102,1.300070870864357,463.47645093098424,1.300070870864357
9.936940858395216,1.3032938805406276,21.403316057431688,1.3032938805406276,46.1009021571549,1.3032938805406276,99.2973786865902,1.3032938805406276,213.87801436978634,1.3032938805406276,460.6748499891678,1.3032938805406276
9.97065430001544,1.3065168902168982,21.435320760997413,1.3065168902168982,46.08253002274237,1.3065168902168982,99.07010942243245,1.3065168902168982,212.98497665230087,1.3065168902168982,457.88382130634545,1.3065168902168982
10.003894072908846,1.3097398998931686,21.46631146979163,1.3097398998931686,46.06231581019921,1.3097398998931686,98.84031268177277,1.3097398998931686,212.09110395764014,1.3097398998931686,455.1041488789806,1.3097398998931686
10.036674457157732,1.3129629095694393,21.49632452501067,1.3129629095694393,46.040346337529186,1.3129629095694393,98.60818245525566,1.3129629095694393,211.19679630218025,1.3129629095694393,452.33656738926425,1.3129629095694393
10.069009380874801,1.31618591924571,21.525395208970057,1.31618591924571,46.01670545490107,1.31618591924571,98.37390488610869,1.31618591924571,210.3024340155247,1.31618591924571,449.58176463623704,1.31618591924571
10.100912430410888,1.3194089289219806,21.553557778997305,1.3194089289219806,45.991474149793994,1.3194089289219806,98.13765857868358,1.3194089289219806,209.40837860378554,1.3194089289219806,446.8403838502768,1.3194089289219806
10.132396860247,1.3226319385982512,21.58084550016986,1.3226319385982512,45.9647306482278,1.3226319385982512,97.8996148944906,1.3226319385982512,208.51497357483365,1.3226319385982512,444.1130258966971,1.3226319385982512
10.163475602581338,1.3258549482745219,21.607290676941492,1.3258549482745219,45.93655051223475,1.3258549482745219,97.65993823626334,1.3258549482745219,207.62254522725974,1.3258549482745219,441.4002513738936,1.3258549482745219
10.1941612766218,1.3290779579507925,21.632924683697375,1.3290779579507925,45.90700673372179,1.3290779579507925,97.41878632056442,1.3290779579507925,206.7314034047104,1.3290779579507925,438.7025826112084,1.3290779579507925
10.224466197593934,1.3323009676270632,21.657777994277794,1.3323009676270632,45.87616982486619,1.3323009676270632,97.17631043941931,1.3323009676270632,205.84184221717425,1.3323009676270632,436.02050557141155,1.3323009676270632
10.254402385473975,1.3355239773033338,21.681880210508126,1.3355239773033338,45.844107905181886,1.3355239773033338,96.93265571144426,1.3355239773033338,204.95414073072942,1.3355239773033338,433.3544716624553,1.3355239773033338
10.283981573456304,1.3387469869796045,21.7052600897713,1.3387469869796045,45.81088678538763,1.3387469869796045,96.68796132291423,1.3387469869796045,204.06856362717895,1.3387469869796045,430.7048994629145,1.3387469869796045
10.313215216164238,1.341969996655875,21.72794557165788,1.341969996655875,45.77657004820225,1.341969996655875,96.4423607591942,1.341969996655875,203.1853618349426,1.341969996655875,428.07217636530913,1.341969996655875
10.342114497612826,1.3451930063321456,21.749963803726967,1.3451930063321456,45.7412191261879,1.3451930063321456,96.19598202694108,1.3451930063321456,202.3047731325034,1.3451930063321456,425.45666014128756,1.3451930063321456
10.370690338931924,1.3484160160084162,21.771341166410537,1.3484160160084162,45.70489337675649,1.3484160160084162,95.94894786746318,1.3484160160084162,201.42702272564617,1.3484160160084162,422.85868043245586,1.3484160160084162
10.398953405857577,1.3516390256846869,21.79210329709197,1.3516390256846869,45.66765015444965,1.3516390256846869,95.70137596160853,1.3516390256846869,200.55232379966776,1.3516390256846869,420.2785401704353,1.3516390256846869
10.426914115999496,1.3548620353609575,21.8122751133885,1.3548620353609575,45.62954488059871,1.3548620353609575,95.45337912653571,1.3548620353609575,199.68087804768436,1.3548620353609575,417.71651692956937,1.3548620353609575
10.454582645891971,1.3580850450372282,21.83188083566635,1.3580850450372282,45.59063111046553,1.3580850450372282,95.20506550470594,1.3580850450372282,198.8128761761023,1.3580850450372282,415.17286421551177,1.3580850450372282
10.481968937835523,1.3613080547134988,21.850944008816004,1.3613080547134988,45.55096059796246,1.3613080547134988,94.9565387454194,1.3613080547134988,197.94849838827918,1.3613080547134988,412.6478126927801,1.3613080547134988
10.509082706536118,1.3645310643897695,21.869487523314056,1.3645310643897695,45.51058335804389,1.3645310643897695,94.70789817920671,1.3645310643897695,197.08791484734155,1.3645310643897695,410.14157135419475,1.3645310643897695
10.535933445548718,1.36775407406604,21.887533635597123,1.36775407406604,45.46954772685974,1.36775407406604,94.45923898536921,1.36775407406604,196.2312861190914,1.36775407406604,407.6543286349895,1.36775407406604
10.562530433531542,1.3709770837423108,21.90510398777223,1.3709770837423108,45.42790041975619,1.3709770837423108,94.21065235295258,1.3709770837423108,195.37876359588364,1.3709770837423108,405.1862534742316,1.3709770837423108
10.588882740317322,1.3742000934185814,21.92221962668743,1.3742000934185814,45.38568658720622,1.3742000934185814,93.96222563542328,1.3742000934185814,194.5304899023161,1.3742000934185814,402.7374963260643,1.3742000934185814
10.614999232807465,1.377423103094852,21.938901022384787,1.377423103094852,45.34294986874883,1.377423103094852,93.71404249930757,1.377423103094852,193.6865992835406,1.377423103094852,400.3081901231609,1.377423103094852
10.640888580695028,1.3806461127711227,21.955168085958306,1.3806461127711227,45.299732445013284,1.3806461127711227,93.46618306703891,1.3806461127711227,192.84721797695528,1.3806461127711227,397.8984511946597,1.3806461127711227
10.666559262021973,1.3838691224473934,21.97104018683691,1.3838691224473934,45.256075087900115,1.3838691224473934,93.21872405425295,1.3838691224473934,192.0124645680174,1.3838691224473934,395.50838014073923,1.3838691224473934
10.692019568576184,1.387092132123664,21.98653616951339,1.387092132123664,45.21201720898961,1.387092132123664,92.97173890175422,1.387092132123664,191.182450330867,1.387092132123664,393.13806266588796,1.387092132123664
10.717277611133387,1.3903151417999344,22.00167436973811,1.3903151417999344,45.16759690624445,1.3903151417999344,92.72529790237353,1.3903151417999344,190.3572795544328,1.3903151417999344,390.7875703728202,1.3903151417999344
10.74234132454907,1.393538151476205,22.01647263019683,1.393538151476205,45.12285100907026,1.393538151476205,92.47946832292128,1.393538151476205,189.53704985465254,1.393538151476205,388.4569615188965,1.393538151476205
10.767218472705144,1.3967611611524757,22.030948315689855,1.3967611611524757,45.07781512179682,1.3967611611524757,92.23431452143842,1.3967611611524757,188.7218524734154,1.3967611611524757,386.14628173681683,1.3967611611524757
10.791916653316147,1.3999841708287464,22.045118327830654,1.3999841708287464,45.03252366563826,1.3999841708287464,91.9898980599315,1.3999841708287464,187.9117725648045,1.3999841708287464,383.85556472126746,1.3999841708287464
10.816443302599426,1.403207180505017,22.058999119279928,1.403207180505017,44.98700991918967,1.403207180505017,91.74627781277744,1.403207180505017,187.10688946919345,1.403207180505017,381.5848328831203,1.403207180505017
10.84080569981373,1.4064301901812877,22.072606707531744,1.4064301901812877,44.94130605751436,1.4064301901812877,91.50351007096943,1.4064301901812877,186.30727697572146,1.4064301901812877,379.33409797271275,1.4064301901812877
10.86501097167036,1.4096531998575583,22.08595668826669,1.4096531998575583,44.895443189874705,1.4096531998575583,91.26164864237322,1.4096531998575583,185.51300357365346,1.4096531998575583,377.10336167364943,1.4096531998575583
10.889066096621027,1.412876209533829,22.09906424828755,1.412876209533829,44.849451396156546,1.412876209533829,91.02074494815213,1.412876209533829,184.72413269310462,1.412876209533829,374.8926161685128,1.412876209533829
10.912977909026303,1.4160992192100996,22.111944178051232,1.4160992192100996,44.80335976203569,1.4160992192100996,90.78084811551437,1.4160992192100996,183.940722935588,1.4160992192100996,372.7018446777934,1.4160992192100996
10.936753103208483,1.41932222888637,22.124610883811247,1.41932222888637,44.757196412933226,1.41932222888637,90.54200506692958,1.41932222888637,183.16282829482626,1.41932222888637,370.5310219732876,1.41932222888637
10.96039823739257,1.4225452385626407,22.13707839938388,1.4225452385626407,44.7109885468039,1.4225452385626407,90.30426060595539,1.4225452385626407,182.39049836824177,1.4225452385626407,368.3801148671579,1.4225452385626407
10.98391973753884,1.4257682482389114,22.149360397550865,1.4257682482389114,44.66476246580094,1.4257682482389114,90.0676574998079,1.4257682482389114,181.6237785595313,1.4257682482389114,366.2490826777864,1.4257682482389114
11.007323901070576,1.428991257915182,22.161470201111015,1.428991257915182,44.61854360685837,1.428991257915182,89.83223655880533,1.428991257915182,180.86271027270254,1.428991257915182,364.13787767350414,1.428991257915182
11.03061690050009,1.4322142675914526,22.173420793592722,1.4322142675914526,44.57235657123036,1.4322142675914526,89.59803671280991,1.4322142675914526,180.1073310979401,1.4322142675914526,362.04644549521964,1.4322142675914526
11.053804786956466,1.4354372772677233,22.185224829638795,1.4354372772677233,44.52622515302613,1.4354372772677233,89.36509508478379,1.4354372772677233,179.35767498965018,1.4354372772677233,359.97472555893285,1.4354372772677233
11.076893493617916,1.438660286943994,22.196894645074785,1.438660286943994,44.480172366776436,1.438660286943994,89.13344706157554,1.438660286943994,178.61377243701673,1.438660286943994,357.9226514390622,1.438660286943994
11.099888839051921,1.4418832966202646,22.208442266671398,1.4418832966202646,44.434220474067665,1.4418832966202646,88.90312636204443,1.4418832966202646,177.8756506273891,1.4418832966202646,355.89015123347787,1.4418832966202646
11.12279653046593,1.4451063062965352,22.21987942161136,1.4451063062965352,44.38839100927674,1.4451063062965352,88.67416510262738,1.4451063062965352,177.14333360280412,1.4451063062965352,353.87714791108425,1.4451063062965352
11.145622166871508,1.448329315972806,22.231217546670752,1.448329315972806,44.342704804439556,1.448329315972806,88.44659386044871,1.448329315972806,176.41684240993672,1.448329315972806,351.88355964276343,1.448329315972806
11.168371242164623,1.4515523256490765,22.242467797124128,1.4515523256490765,44.29718201328497,1.4515523256490765,88.22044173406908,1.4515523256490765,175.69619524375523,1.4515523256490765,349.90930011644537,1.4515523256490765
