$C_0$=1.0,y,$C_0$=1.25,y,$C_0$=1.5,y,$C_0$=1.75,y,$C_0$=2.0,y
169.33567287457686,1.0559759945051945,34.66796066930585,1.2979679864971865,11.708787137098891,1.5399599784891784,5.327633825521311,1.7819519704811706,2.943269252729645,2.0239439624731625
172.3114315824225,1.0576939943334818,35.48668442505379,1.2994357360752236,12.022375402980895,1.5411774778169653,5.479553168911631,1.7829192195587071,3.0297637789983067,2.024660961300449
175.19206054119218,1.0594119941617692,36.29340330061732,1.3009034856532606,12.333673755724453,1.5423949771447523,5.630961730918109,1.7838864686362437,3.116170585500994,2.0253779601277353
177.98004923154258,1.0611299939900565,37.088294123710156,1.3023712352312977,12.64270285816526,1.543612476472539,5.781862703087153,1.7848537177137802,3.202490317920786,2.0260949589550217
180.67782111058642,1.062847993818344,37.87153096136807,1.3038389848093348,12.949483176616173,1.5448299758003259,5.932259259799168,1.7858209667913167,3.288723621083754,2.026811957782308
183.2877354619438,1.0645659936466312,38.64328516680652,1.3053067343873719,13.254034982975606,1.5460474751281126,6.082154558393266,1.7867882158688535,3.3748711389696537,2.027528956609594
185.8120891905335,1.0662839934749186,39.40372542541594,1.306774483965409,13.556378356812028,1.5472649744558995,6.231551739290975,1.78775546494639,3.4609335147228926,2.0282459554368804
188.25311856385508,1.0680019933032059,40.15301779991199,1.308242233543446,13.856533187423352,1.5484824737836864,6.380453926119381,1.7887227140239266,3.546911390662939,2.0289629542641667
190.61300090147276,1.0697199931314931,40.89132577465714,1.3097099831214831,14.154519175872792,1.5496999731114731,6.5288642258331135,1.789689963101463,3.6328054082952796,2.029679953091453
192.89385621433436,1.0714379929597806,41.61881029917055,1.3111777326995202,14.450355837001101,1.55091747243926,6.676785728835609,1.7906572121789996,3.718616208322101,2.0303969519187395
195.09774879552114,1.0731559927880678,42.33562983084174,1.3126454822775573,14.74406250141471,1.5521349717670467,6.824221509099558,1.7916244612565364,3.804344430653008,2.031113950746026
197.22668876396133,1.074873992616355,43.04194037686431,1.3141132318555944,15.035658317451778,1.5533524710948337,6.971174624286308,1.792591710334073,3.889990714415753,2.0318309495733122
199.2826335625862,1.0765919924446425,43.737895535404704,1.3155809814336314,15.325162253124342,1.5545699704226206,7.1176481158648315,1.7935589594116095,3.97555569796696,2.0325479484005986
201.26748941236733,1.0783099922729298,44.42364653602148,1.3170487310116685,15.612593098038737,1.5557874697504073,7.263645009229463,1.794526208489146,4.061040018902831,2.033264947227885
203.18311272361743,1.0800279921012172,45.09934227934902,1.3185164805897056,15.897969465293631,1.5570049690781942,7.409168313817061,1.7954934575666825,4.146444314069881,2.0339819460551714
205.03131146589374,1.0817459919295045,45.76512937606151,1.3199842301677427,16.181309793355588,1.5582224684059809,7.5542210232233,1.7964607066442193,4.231769219575577,2.0346989448824573
206.81384649780034,1.083463991757792,46.42115218512981,1.3214519797457798,16.462632347913765,1.5594399677337678,7.698806115318016,1.7974279557217558,4.317015370799273,2.0354159437097437
208.53243285793587,1.0851819915860792,47.06755285138603,1.3229197293238169,16.741955223712367,1.5606574670615547,7.842926552360121,1.7983952047992924,4.402183402402599,2.03613294253703
210.18874101820495,1.0868999914143664,47.704471342409,1.324387478901854,17.01929634636263,1.5618749663893414,7.986585281111313,1.799362453876829,4.487273948340389,2.0368499413643164
211.78439810065117,1.088617991242654,48.332045484744064,1.325855228479891,17.294673474133685,1.5630924657171283,8.129785232949288,1.8003297029543655,4.572287641871318,2.037566940191603
213.32098905895486,1.0903359910709411,48.9504109994699,1.327322978057928,17.568104199722654,1.5643099650449153,8.272529323980056,1.8012969520319022,4.657225115568625,2.038283939018889
214.8000578256811,1.0920539908992286,49.559701537125314,1.3287907276359652,17.839605952004604,1.565527464372702,8.41482045514943,1.8022642011094387,4.742087001330813,2.0390009378461755
216.22310842633752,1.0937719907275159,50.16004871200834,1.3302584772140023,18.10919599776259,1.5667449637004889,8.556661512354001,1.8032314501869753,4.826873930392362,2.039717936673462
217.59160606126792,1.095489990555803,50.751582135860076,1.3317262267920393,18.376891443397206,1.5679624630282756,8.69805536655106,1.8041986992645118,4.911586533334428,2.0404349355007483
218.9069781563669,1.0972079903840906,51.33442945094458,1.3331939763700764,18.642709236617502,1.5691799623560625,8.839004873868001,1.8051659483420486,4.996225440095554,2.0411519343280347
220.17061538357504,1.0989259902123778,51.90871636253717,1.3346617259481135,18.906666168111606,1.5703974616838494,8.979512875710748,1.8061331974195851,5.080791279982331,2.0418689331553206
221.38387265208013,1.1006439900406653,52.47456667083234,1.3361294755261506,19.16877887319887,1.5716149610116361,9.119582198871745,1.8071004464971216,5.165284681680323,2.042585931982607
222.54807007111827,1.1023619898689525,53.032102302282226,1.3375972251041877,19.42906383346315,1.572832460339423,9.259215655636977,1.8080676955746582,5.2497062732644535,2.0433029308098933
223.66449388524643,1.1040799896972397,53.581443340376936,1.3390649746822247,19.687537378366933,1.5740499596672097,9.398416043892363,1.8090349446521947,5.334056682209944,2.0440199296371797
224.73439738291637,1.1057979895255272,54.12270805587747,1.3405327242602618,19.944215686847787,1.5752674589949966,9.537186147229434,1.8100021937297315,5.418336535402966,2.044736928464466
225.75900177917035,1.1075159893538145,54.656012936511374,1.342000473838299,20.199114788896082,1.5764849583227836,9.67552873505018,1.810969442807268,5.502546459151371,2.0454539272917525
226.73949707323726,1.109233989182102,55.18147271614184,1.343468223416336,20.452250567115048,1.5777024576505703,9.813446562671496,1.8119366918848046,5.586687079195426,2.046170926119039
227.67704288179212,1.1109519890103892,55.699200403420285,1.344935972994373,20.703638758263285,1.5789199569783572,9.95094237142858,1.812903940962341,5.670759020718516,2.046887924946325
228.57276924861125,1.1126699888386766,56.20930730993196,1.3464037225724101,20.9532949547792,1.5801374563061439,10.08801888877784,1.8138711900398776,5.754762908357899,2.0476049237736116
229.42777743133993,1.1143879886669639,56.71190307784474,1.3478714721504472,21.20123460628902,1.5813549556339308,10.22467882839911,1.8148384391174144,5.838699366215434,2.048321922600898
230.243140666055,1.1161059884952511,57.20709570707023,1.3493392217284843,21.447473021096904,1.5825724549617177,10.360924890296998,1.815805688194951,5.922569017868276,2.049038921428184
231.01990491029306,1.1178239883235386,57.69499158194652,1.3508069713065214,21.69202536765875,1.5837899542895044,10.496759760901925,1.8167729372724875,6.006372486379818,2.0497559202554703
231.75908956519024,1.1195419881518258,58.175695497451905,1.3522747208845587,21.93490667603943,1.5850074536172913,10.632186113170118,1.817740186350024,6.09011039431016,2.0504729190827566
232.46168817735742,1.121259987980113,58.64931068495799,1.3537424704625955,22.176131839353026,1.586224952945078,10.767206606683153,1.8187074354275605,6.1737833637270345,2.051189917910043
233.12866912109212,1.1229779878084005,59.11593883753212,1.3552102200406329,22.415715615187516,1.587442452272865,10.901823887746813,1.8196746845050973,6.2573920162165555,2.0519069167373294
233.76097626152162,1.1246959876366878,59.575680134795235,1.3566779696186697,22.65367262701299,1.5886599516006519,11.036040589489192,1.8206419335826338,6.340936972893992,2.0526239155646158
234.35952959923597,1.1264139874649752,60.02863326734699,1.358145719196707,22.89001736557413,1.5898774509284386,11.169859331958333,1.8216091826601704,6.424418854414501,2.053340914391902
234.92522589696543,1.1281319872932625,60.474895460762575,1.3596134687747439,23.12476419026744,1.5910949502562255,11.303282722219103,1.822576431737707,6.507838280983969,2.0540579132191885
235.4589392888328,1.12984998712155,60.914562499173144,1.3610812183527812,23.35792733050234,1.5923124495840124,11.436313354449442,1.8235436808152434,6.591195872369778,2.054774912046475
235.9615218726944,1.1315679869498372,61.3477287484333,1.362548967930818,23.589520887047566,1.593529948911799,11.568953810036012,1.8245109298927802,6.674492247911615,2.0554919108737613
236.433804286072,1.1332859867781244,61.77448717888866,1.3640167175088553,23.819558833362535,1.594747448239586,11.70120665766915,1.8254781789703167,6.757728026532278,2.0562089097010476
236.87659626615738,1.1350039866064119,62.19492938774533,1.3654844670868924,24.04805501691323,1.5959649475673727,11.833074453437424,1.8264454280478533,6.840903826748442,2.0569259085283336
237.2906871943558,1.1367219864346991,62.609145621054026,1.3669522166649295,24.27502316047436,1.5971824468951596,11.964559740921311,1.8274126771253898,6.924020266681712,2.05764290735562
237.67684662582715,1.1384399862629866,63.01722479531175,1.3684199662429666,24.500476863415965,1.5983999462229463,12.095665051286385,1.8283799262029263,7.0070779640691345,2.0583599061829063
238.03582480445792,1.1401579860912738,63.41925451869123,1.3698877158210037,24.724429602976592,1.5996174455507333,12.226392903375972,1.829347175280463,7.0900775362742605,2.0590769050101927
238.36835316369616,1.141875985919561,63.81532111190338,1.3713554653990407,24.946894735521717,1.6008349448785202,12.356745803803008,1.8303144243579996,7.173019600297947,2.059793903837479
238.67514481365666,1.1435939857478485,64.20550962870001,1.3728232149770778,25.167885497788433,1.6020524442063069,12.486726247041574,1.8312816734355362,7.25590477278925,2.0605109026647654
238.9568950149004,1.1453119855761358,64.58990387602428,1.374290964555115,25.38741500811645,1.6032699435340938,12.616336715517665,1.8322489225130727,7.33873367005627,2.061227901492052
239.21428163927172,1.1470299854044232,64.96858643381356,1.375758714133152,25.605496267665053,1.6044874428618807,12.745579679699423,1.8332161715906095,7.4215069080770855,2.061944900319338
239.44796561817338,1.1487479852327105,65.3416386744638,1.377226463711189,25.822142161617066,1.6057049421896674,12.87445759818673,1.834183420668146,7.504225102510615,2.0626618991466246
239.65859137863876,1.1504659850609977,65.70914078195895,1.3786942132892261,26.03736546036919,1.6069224415174543,13.002972917800436,1.8351506697456825,7.586888868707588,2.063378897973911
239.84678726755612,1.1521839848892852,66.07117177067364,1.3801619628672632,26.251178820709242,1.608139940845241,13.131128073670771,1.836117918823219,7.669498821721371,2.064095896801197
240.013165964389,1.1539019847175724,66.42780950385439,1.3816297124453003,26.463594786980607,1.609357440173028,13.258925489325366,1.8370851679007556,7.752055576319153,2.0648128956284832
240.158324882718,1.15561998454586,66.77913071178493,1.3830974620233374,26.67462579223347,1.6105749395008149,13.386367576776705,1.8380524169782924,7.834559746992582,2.0655298944557696
240.28284656093288,1.1573379843741471,67.1252110096422,1.3845652116013745,26.88428415936383,1.6117924388286016,13.513456736608836,1.839019666055829,7.917011947968949,2.066246893283056
240.3872990423797,1.1590559842024346,67.46612491504835,1.3860329611794115,27.092582102239742,1.6130099381563885,13.640195358063865,1.8399869151333654,7.999412793222119,2.0669638921103424
240.47223624526976,1.1607739840307219,67.80194586532424,1.3875007107574486,27.299531726815108,1.6142274374841752,13.766585819127691,1.840954164210902,8.08176289648353,2.0676808909376287
240.53819832264003,1.162491983859009,68.13274623444998,1.3889684603354857,27.505145032231585,1.615444936811962,13.8926304866152,1.8419214132884385,8.164062871253208,2.068397889764915
240.58571201265087,1.1642099836872966,68.45859734973797,1.3904362099135228,27.709433911908018,1.616662436139749,14.018331716255057,1.8428886623659753,8.246313330810814,2.0691148885922015
240.61529097949503,1.1659279835155838,68.77956950822414,1.3919039594915599,27.912410154618232,1.6178799354675357,14.143691852773747,1.8438559114435118,8.328514888226682,2.069831887419488
240.627436145186,1.167645983343871,69.0957319927809,1.393371709069597,28.11408544555712,1.6190974347953226,14.268713229979475,1.8448231605210483,8.410668156372875,2.0705488862467742
240.62263601248398,1.1693639831721585,69.40715308795943,1.394839458647634,28.314471367394617,1.6203149341231093,14.393398170845165,1.8457904095985849,8.492773747934237,2.07126588507406
240.60136697921013,1.1710819830004457,69.71390009556384,1.3963072082256711,28.513579401318896,1.6215324334508963,14.517748987591148,1.8467576586761214,8.574832275419686,2.0719828839013466
240.564093644194,1.1727999828287332,70.01603934996378,1.3977749578037082,28.711420928067508,1.6227499327786832,14.64176798176731,1.8477249077536582,8.656844351173007,2.072699882728633
240.51126910508881,1.1745179826570205,70.3136362331488,1.3992427073817453,28.908007228947703,1.6239674321064699,14.765457444334666,1.8486921568311947,8.738810587384233,2.0734168815559193
240.44333524828588,1.176235982485308,70.60675518953076,1.4007104569597824,29.1033494868458,1.6251849314342568,14.888819655746621,1.8496594059087312,8.820731596100709,2.0741338803832057
240.36072303114648,1.1779539823135952,70.89545974049759,1.4021782065378194,29.297458787224983,1.6264024307620435,15.01185688602954,1.8506266549862678,8.902607989238293,2.074850879210492
240.26385275677222,1.1796719821418824,71.17981249872327,1.4036459561158565,29.490346119113124,1.6276199300898304,15.134571394862887,1.8515939040638043,8.984440378592533,2.0755678780377784
240.15313434151926,1.1813899819701699,71.4598751822387,1.4051137056938936,29.6820223760791,1.6288374294176173,15.256965431659026,1.852561153141341,9.066229375849865,2.076284876865065
240.02896757545997,1.183107981798457,71.73570862826747,1.4065814552719307,29.87249835719918,1.630054928745404,15.379041235642198,1.8535284022188776,9.147975592598888,2.077001875692351
239.89174237599008,1.1848259816267446,72.007372806831,1.4080492048499678,30.061784768012664,1.631272428073191,15.50080103592749,1.8544956512964141,9.22967964034159,2.0777188745196375
239.74183903477282,1.1865439814550318,72.27492683412683,1.4095169544280048,30.249892221467242,1.6324899274009779,15.622247051598931,1.8554629003739507,9.31134213050457,2.0784358733469235
239.57962845820285,1.188261981283319,72.53842898568466,1.410984704006042,30.43683123885413,1.6337074267287646,15.743381491787334,1.8564301494514872,9.392963674450549,2.07915287217421
239.4054724015733,1.1899799811116065,72.79793670930378,1.412452453584079,30.622612250733525,1.6349249260565515,15.864206555747643,1.857397398529024,9.474544883489374,2.0798698710014962
239.21972369711858,1.1916979809398938,73.05350663777578,1.413920203162116,30.807245597849377,1.6361424253843382,15.98472443293568,1.8583646476065605,9.55608636888958,2.0805868698287826
239.02272647610366,1.1934159807681812,73.30519460139661,1.4153879527401532,30.990741532035152,1.637359924712125,16.10493730308476,1.859331896684097,9.637588741889676,2.081303868656069
238.81481638512258,1.1951339805964685,73.55305564027154,1.4168557023181902,31.17311021710922,1.6385774240399118,16.224847336281474,1.8602991457616336,9.719052613709563,2.0820208674833554
238.59632079676837,1.1968519804247557,73.79714401641714,1.4183234518962273,31.354361729761226,1.6397949233676987,16.34445669304136,1.8612663948391703,9.80047859556193,2.0827378663106417
238.3675590148283,1.1985699802530432,74.0375132256631,1.4197912014742644,31.534506060428384,1.6410124226954856,16.463767524383794,1.8622336439167069,9.88186729866369,2.083454865137928
238.1288424741545,1.2002879800813304,74.27421600935838,1.4212589510523015,31.713553114162924,1.6422299220232723,16.582781971906865,1.8632008929942434,9.963219334247452,2.0841718639652145
237.88047493535714,1.2020059799096179,74.50730436588434,1.4227267006303386,31.891512711490073,1.6434474213510593,16.701502167861424,1.86416814207178,10.044535313572982,2.084888862792501
237.62275267446088,1.2037239797379051,74.73682956197902,1.4241944502083757,32.06839458925684,1.6446649206788462,16.81993023522493,1.8651353911493165,10.125815847938753,2.0856058616197872
237.35596466766413,1.2054419795661926,74.96284214387545,1.4256621997864127,32.244208401471795,1.6458824200066329,16.938068287774794,1.866102640226853,10.20706154869339,2.086322860447073
237.0803927713334,1.2071599793944798,75.1853919482573,1.4271299493644498,32.41896372013612,1.6470999193344198,17.055918430161338,1.8670698893043898,10.2882730272475,2.0870398592743595
236.7963118973626,1.208877979222767,75.40452811303528,1.428597698942487,32.59267003606542,1.6483174186622065,17.17348275798022,1.8680371383819263,10.369450895084872,2.087756858101646
236.50399018402516,1.2105959790510545,75.62029908794747,1.430065448520524,32.765336759703445,1.6495349179899934,17.29076335784474,1.8690043874594628,10.450595763774386,2.0884738569289323
236.20368916243902,1.2123139788793418,75.83275264498663,1.431533198098561,32.93697322192639,1.6507524173177803,17.40776230745739,1.8699716365369994,10.531708244981564,2.0891908557562187
235.89566391876613,1.214031978707629,76.0419358886572,1.4330009476765981,33.107588674839405,1.651969916645567,17.524481675681205,1.8709388856145361,10.612788950480255,2.089907854583505
235.58016325225967,1.2157499785359165,76.24789526606568,1.4344686972546352,33.27719229256438,1.653187415973354,17.64092352261056,1.8719061346920727,10.693838492164344,2.0906248534107914
235.25742982927238,1.2174679783642037,76.45067657684677,1.4359364468326723,33.44579317201933,1.6544049153011406,17.7570898996419,1.8728733837696092,10.774857482059485,2.091341852238078
234.92770033333613,1.2191859781924912,76.65032498292841,1.4374041964107094,33.61340033368987,1.6556224146289276,17.872982849543643,1.8738406328471457,10.855846532334875,2.092058851065364
234.59120561141518,1.2209039780207784,76.84688501813821,1.4388719459887465,33.78002272239214,1.6568399139567145,17.988604406525955,1.8748078819246823,10.936806255315046,2.0927758498926505
234.24817081644142,1.222621977849066,77.04040059765464,1.4403396955667835,33.94566920802812,1.6580574132845012,18.103956596310137,1.875775131002219,11.01773726349163,2.0934928487199365
233.89881554622457,1.2243399776773531,77.2309150273052,1.4418074451448206,34.11034858633294,1.659274912612288,18.21904143619748,1.8767423800797556,11.098640169535445,2.094209847547223
233.54335397884228,1.2260579775056404,77.41847101271426,1.4432751947228577,34.27406957961398,1.660492411940075,18.33386093513794,1.8777096291572921,11.17951558630805,2.094926846374509
233.18199500459735,1.2277759773339278,77.60311066830378,1.4447429443008948,34.436840837482805,1.6617099112678617,18.448417093798316,1.8786768782348287,11.260364126873919,2.0956438452017956
232.8149423546395,1.229493977162215,77.78487552614826,1.4462106938789319,34.598670937579065,1.6629274105956486,18.562711904630014,1.8796441273123652,11.341186404512287,2.096360844029082
232.4423947263355,1.2312119769905026,77.9638065446879,1.447678443456969,34.75956838628678,1.6641449099234353,18.67674735193662,1.880611376389902,11.4219830327292,2.0970778428563683
232.0645459054798,1.2329299768187898,78.13994411730152,1.449146193035006,34.91954161944364,1.6653624092512223,18.790525411940845,1.8815786254674385,11.502754625269482,2.0977948416836547
231.6815848854253,1.234647976647077,78.31332808074191,1.450613942613043,35.07859900304221,1.666579908579009,18.90404805285145,1.882545874544975,11.583501796128854,2.098511840510941
231.29369598321682,1.2363659764753645,78.48399772343582,1.4520816921910802,35.236748833924516,1.6677974079067959,19.01731723492953,1.8835131236225116,11.664225159565992,2.0992288393382275
230.90105895281044,1.2380839763036517,78.65199179365138,1.4535494417691173,35.39399934046896,1.6690149072345828,19.13033491055454,1.884480372700048,11.744925330114658,2.099945838165514
230.50384909544997,1.2398019761319392,78.81734850753467,1.4550171913471543,35.55035868327023,1.6702324065623695,19.24310302429005,1.8854476217775848,11.82560292259587,2.1006628369928
230.10223736728113,1.2415199759602265,78.98010555701836,1.4564849409251914,35.70583495581238,1.6714499058901564,19.355623512948934,1.8864148708551214,11.90625855213006,2.101379835820086
229.69639048427194,1.2432379757885137,79.14030011760391,1.4579526905032285,35.86043618513451,1.6726674052179433,19.46789830565856,1.887382119932658,11.986892834149538,2.1020968346473725
229.2864710245142,1.2449559756168012,79.29796885601995,1.4594204400812656,36.01417033249006,1.67388490454573,19.579929323925356,1.8883493690101945,12.067506384410411,2.102813833474659
228.87263752797168,1.2466739754450884,79.45314793775898,1.4608881896593027,36.16704529399893,1.675102403873517,19.691718481699155,1.8893166180877312,12.148099819005157,2.1035308323019453
228.4550445937443,1.2483919752733759,79.60587303449427,1.4623559392373398,36.319068901292994,1.6763199032013036,19.803267685437092,1.8902838671652678,12.228673754374915,2.1042478311292316
228.0338429749127,1.250109975101663,79.75617933137914,1.4638236888153768,36.470248922155136,1.6775374025290906,19.914578834167433,1.8912511162428043,12.309228807321857,2.104964829956518
227.6091796710257,1.2518279749299506,79.90410153423056,1.465291438393414,36.6205930611513,1.6787549018568773,20.02565381955282,1.8922183653203408,12.389765595021641,2.1056818287838044
227.18119801829388,1.2535459747582378,80.04967387659934,1.466759187971451,36.770108960256664,1.6799724011846642,20.13649452595329,1.8931856143978774,12.470284735035923,2.1063988276110908
226.7500377775485,1.255263974586525,80.19293012672809,1.468226937549488,36.91880419947476,1.681189900512451,20.24710283048903,1.894152863475414,12.550786845324808,2.107115826438377
226.31583522002256,1.2569819744148125,80.33390359440016,1.4696946871275252,37.06668629745065,1.6824073998402378,20.35748060310273,1.8951201125529507,12.631272544259454,2.1078328252656635
225.87872321101426,1.2586999742430998,80.47262713767967,1.4711624367055622,37.213762712077795,1.6836248991680247,20.467629706621594,1.8960873616304872,12.711742450634594,2.1085498240929494
225.43883129148355,1.260417974071387,80.60913316954652,1.4726301862835993,37.36004084109865,1.6848423984958116,20.577551996819256,1.8970546107080237,12.792197183681425,2.109266822920236
224.99628575763802,1.2621359738996745,80.74345366442607,1.4740979358616364,37.50552802269907,1.6860598978235983,20.687249322477168,1.8980218597855603,12.87263736307996,2.109983821747522
224.551209738561,1.2638539737279617,80.87562016461722,1.4755656854396735,37.65023153609683,1.6872773971513852,20.79672352544576,1.898989108863097,12.953063608971965,2.1107008205748086
224.10372327192917,1.2655719735562492,81.00566378661907,1.4770334350177106,37.79415860212405,1.688494896479172,20.905976440705228,1.8999563579406336,13.033476541973691,2.111417819402095
223.65394337787228,1.2672899733845364,81.1336152273586,1.4785011845957476,37.93731638380384,1.6897123958069589,21.01500989642633,1.90092360701817,13.113876783188706,2.1121348182293813
223.20198413102122,1.2690079732128239,81.25950477032157,1.4799689341737847,38.079711986920856,1.6909298951347458,21.1238257140304,1.9018908560957066,13.194264954220749,2.1128518170566677
222.74795673079265,1.2707259730411111,81.3833622915865,1.4814366837518218,38.22135246058626,1.6921473944625325,21.232425708249576,1.9028581051732432,13.274641677186642,2.113568815883954
222.29196956995239,1.2724439728693984,81.50521726576571,1.4829044333298589,38.362244797797096,1.6933648937903194,21.340811687186296,1.9038253542507797,13.355007574729283,2.1142858147112404
221.83412830150488,1.2741619726976858,81.6250987718533,1.484372182907896,38.5023959359897,1.694582393118106,21.448985452372924,1.9047926033283165,13.435363270030598,2.115002813538527
221.37453590395145,1.275879972525973,81.74303549898164,1.485839932485933,38.64181275758773,1.695799892445893,21.556948798830675,1.905759852405853,13.51570938682462,2.1157198123658127
220.9132927449566,1.2775979723542603,81.85905575208939,1.4873076820639701,38.78050209054473,1.69701739177368,21.664703515128725,1.9067271014833895,13.596046549410723,2.116436811193099
220.45049664346556,1.2793159721825478,81.97318745750096,1.4887754316420072,38.918470708881024,1.6982348911014666,21.772251383442626,1.907694350560926,13.676375382666539,2.1171538100203855
219.98624293031148,1.2810339720108352,82.08545816841935,1.4902431812200443,39.055725333215534,1.6994523904292536,21.879594179612745,1.9086615996384628,13.756696512061358,2.117870808847672
219.520624507351,1.2827519718391225,82.19589507033459,1.4917109307980814,39.19227263129201,1.7006698897570405,21.986733673202203,1.9096288487159994,13.837010563669265,2.1185878076749582
