y,x,x_0_1,x_1_0,attraction_0,attraction_1,total_attraction,att_derivative_0,att_derivative_1,total_att_derivative
0.15926842576629008,0.07516826484785549,0.07353154459753422,0.22791878172588775,0.3124668669794766,6.619366359833539,6.931833226813016,-2.3851922638987797,3.322498220145458,0.9373059562466781
0.1588313252739681,0.07514016670799185,0.07353154459753422,0.22791878172588775,0.3165659341702799,6.61366322642177,6.93022916059205,-2.3867177241073163,3.3167754706667973,0.930057746559481
0.15839422478164614,0.07511233130862784,0.07353154459753422,0.22791878172588775,0.320667640599294,6.607969911995522,6.928637552594816,-2.3882647317007564,3.311067493963219,0.9228027622624628
0.1579571242893242,0.07508475774392825,0.07353154459753422,0.22791878172588775,0.32477202335348687,6.60228639121884,6.927058414572326,-2.389833366709312,3.3053742392322794,0.9155408725229672
0.1575200237970022,0.07505744512223589,0.07353154459753422,0.22791878172588775,0.32887911965841266,6.596612638842859,6.925491758501272,-2.39142371043837,3.2996956558897264,0.9082719454513564
0.15708292330468032,0.0750303925660302,0.07353154459753422,0.22791878172588775,0.33298896688040913,6.590948629705436,6.923937596585845,-2.3930358454793677,3.2940316935683835,0.9009958480890159
0.1566458228123583,0.07500359921188765,0.07353154459753422,0.22791878172588775,0.3371016025288222,6.585294338730766,6.922395941259588,-2.3946698557208745,3.2883823021170233,0.8937124463961488
0.1562087223200363,0.07497706421044377,0.07353154459753422,0.22791878172588775,0.3412170642582375,6.579649740929025,6.920866805187262,-2.3963258263598752,3.2827474315992653,0.8864216052393901
0.15577162182771442,0.07495078672635651,0.07353154459753422,0.22791878172588775,0.34533538987074164,6.574014811395995,6.919350201266736,-2.398003843913262,3.2771270322924715,0.8791231883792094
0.1553345213353923,0.07492476593827123,0.07353154459753422,0.22791878172588775,0.3494566173182029,6.568389525312693,6.9178461426308955,-2.3997039962295386,3.271521054686641,0.8718170584571023
0.15489742084307043,0.0748990010387874,0.07353154459753422,0.22791878172588775,0.3535807847045589,6.5627738579450225,6.916354642649582,-2.4014263725007314,3.2659294494833344,0.864503076982603
0.15446032035074853,0.07487349123442665,0.07353154459753422,0.22791878172588775,0.35770793028814774,6.557167784643394,6.914875714931541,-2.40317106327453,3.260352167594576,0.8571811043200461
0.15402321985842643,0.07484823574560238,0.07353154459753422,0.22791878172588775,0.36183809248404214,6.551571280842365,6.913409373326408,-2.4049381604666378,3.2547891601417795,0.8498509996751418
0.15358611936610453,0.07482323380659132,0.07353154459753422,0.22791878172588775,0.3659713098664037,6.545984322060305,6.911955631926709,-2.406727757373344,3.24924037845469,0.8425126210813461
0.15314901887378254,0.07479848466550601,0.07353154459753422,0.22791878172588775,0.3701076211708792,6.540406883899004,6.910514505069883,-2.4085399486843335,3.2437057740702984,0.8351658253859648
0.15271191838146053,0.0747739875842695,0.07353154459753422,0.22791878172588775,0.3742470652969948,6.534838942043341,6.909086007340336,-2.410374830495716,3.2381852987318003,0.8278104682360841
0.15227481788913863,0.0747497418385912,0.07353154459753422,0.22791878172588775,0.378389681310587,6.5292804722609254,6.907670153571512,-2.4122325003232934,3.2326789043875372,0.8204464040642439
0.15183771739681665,0.07472574671794463,0.07353154459753422,0.22791878172588775,0.3825355084462567,6.523731450401739,6.906266958847995,-2.414113057116066,3.227186543189947,0.8130734860738809
0.15140061690449463,0.07470200152554647,0.07353154459753422,0.22791878172588775,0.3866845861098371,6.518191852397795,6.904876438507632,-2.4160166012699715,3.2217081674945343,0.8056915662245627
0.15096351641217276,0.07467850557833748,0.07353154459753422,0.22791878172588775,0.3908369538808945,6.512661654262787,6.903498608143681,-2.417943234641878,3.216243729858831,0.798300495216953
0.15052641591985075,0.07465525820696486,0.07353154459753422,0.22791878172588775,0.39499265151525365,6.5071408320917365,6.90213348360699,-2.419893060563821,3.2107931830413663,0.7909001224775452
0.15008931542752876,0.07463225875576636,0.07353154459753422,0.22791878172588775,0.399151718947538,6.501629362060659,6.900781081008197,-2.421866183857489,3.2053564800006535,0.7834902961431647
0.14965221493520686,0.07460950658275586,0.07353154459753422,0.22791878172588775,0.40331419629374465,6.4961272204262155,6.89944141671996,-2.4238627108489696,3.19993357389417,0.7760708630452005
0.14921511444288488,0.07458700105961077,0.07353154459753422,0.22791878172588775,0.40748012385384524,6.490634383525369,6.898114507379214,-2.4258827493837556,3.1945244180773478,0.7686416686935922
0.14877801395056287,0.074564741571661,0.07353154459753422,0.22791878172588775,0.4116495421144028,6.485150827775053,6.896800369889456,-2.4279264088420116,3.189128966102573,0.7612025572605612
0.148340913458241,0.07454272751787945,0.07353154459753422,0.22791878172588775,0.41582249175122493,6.479676529671827,6.895499021423052,-2.4299938001541115,3.183747171718188,0.7537533715640765
0.14790381296591887,0.0745209583108744,0.07353154459753422,0.22791878172588775,0.41999901363204456,6.47421146579154,6.894210479423585,-2.4320850358164496,3.178378988867497,0.7462939530510475
0.14746671247359697,0.07449943337688346,0.07353154459753422,0.22791878172588775,0.424179148819213,6.46875561278901,6.892934761608222,-2.434200229907523,3.1730243716877906,0.7388241417802677
0.1470296119812751,0.07447815215576915,0.07353154459753422,0.22791878172588775,0.428362938572445,6.46330894739767,6.891671885970116,-2.4363394981043047,3.167683274509351,0.7313437764050463
0.14659251148895297,0.07445711410101631,0.07353154459753422,0.22791878172588775,0.4325504243515739,6.457871446429252,6.890421870780826,-2.438502957698896,3.1623556518544884,0.7238526941555925
0.1461554109966311,0.07443631867973109,0.07353154459753422,0.22791878172588775,0.4367416478193335,6.452443086773458,6.889184734592792,-2.4406907276154652,3.157041458436576,0.7163507308211106
0.14571831050430908,0.07441576537264176,0.07353154459753422,0.22791878172588775,0.44093665084419137,6.447023845397625,6.887960496241817,-2.442902928427498,3.151740649159075,0.708837720731577
0.1452812100119871,0.07439545367410116,0.07353154459753422,0.22791878172588775,0.4451354755031851,6.441613699346405,6.88674917484959,-2.4451396823753293,3.1464531791145927,0.7013134967392634
0.1448441095196652,0.07437538309209099,0.07353154459753422,0.22791878172588775,0.4493381640848059,6.436212625741439,6.885550789826246,-2.447401113383993,3.141179003583918,0.6937778901999252
0.1444070090273432,0.07435555314822781,0.07353154459753422,0.22791878172588775,0.45354475909191133,6.430820601781033,6.884365360872944,-2.449687347081378,3.1359180780350853,0.6862307309537075
