y,x_lower_bound,x_upper_bound
17.7518,0.5015932275279038,3.5138120057920883
17.733208049063823,0.7280500444302813,3.6650306448055887
17.714616098127635,0.9486936914231272,3.812085557912227
17.69602414719146,1.1636680778401347,3.9550854430131883
17.67743219625528,1.3731133522042853,4.094136024597085
17.658840245319098,1.5771660078621839,4.2293401407261
17.64024829438292,1.7759589854262572,4.360797827294109
17.62165634344674,1.9696217721276188,4.488606399647871
17.603064392510557,2.158280498179829,4.612860531659725
17.58447244157438,2.3420580302502394,4.733652332337086
17.5658804906382,2.5210740621314174,4.851071420050397
17.54728853970202,2.6954452027033837,4.965204994459208
17.528696588765843,2.865285061272847,5.076137906212339
17.510104637829663,3.0307043303735774,5.183952724495964
17.49151268689348,3.191810866109162,5.288729802500808
17.472920735957302,3.3487097661158214,5.3905473408766875
17.45432878502112,3.5015034452215525,5.489481449240952
17.435736834084942,3.6502917088739237,5.5856062058042575
17.417144883148765,3.7951718244077792,5.678993715175695
17.398552932212578,3.936238590220403,5.769714164406382
17.3799609812764,4.073584402920333,5.857835877329044
17.36136903034022,4.20729932251358,5.943425367249125
17.34277707940404,4.337471135688338,6.026547388040582
17.324185128467864,4.4641854172582,6.10726498369832
17.305593177531684,4.58752558982088,6.18563953639693
17.2870012265955,4.707572981688202,6.261730813103806
17.268409275659327,4.8244068831411955,6.3355970107934
17.249817324723143,4.93810460106188,6.4072948003071355
17.231225373786963,5.048741511992318,6.476879368902656
17.212633422850786,5.15639111366921,6.5444044615340395
17.194041471914606,5.26112507508105,6.609922420903553
17.175449520978425,5.363013285093447,6.673484226324026
17.15685757004225,5.462123899686101,6.735139531429522
17.138265619106065,5.55852338784441,6.794936700770812
17.119673668169884,5.652276576146365,6.852922845330939
17.101081717233708,5.7434466920847,6.909143856994808
17.08248976629752,5.832095406162803,6.963644442005887
17.063897815361347,5.91828287280132,7.016468153441632
17.045305864425163,6.002067770091829,7.067657422738542
17.026713913488983,6.083507338432013,7.117253590296464
17.008121962552806,6.162657418076421,7.1652969351909075
16.989530011616626,6.239572485635175,7.211826704021152
16.970938060680446,6.3143056895522545,7.256881138920926
16.95234610974427,6.386908884594108,7.300497504757787
16.933754158808085,6.457432665377861,7.3427121155460675
16.915162207871905,6.525926398968041,7.383560360097852
16.89657025693573,6.592438256569433,7.423076726935445
16.877978305999548,6.657015244342863,7.461294828487904
16.859386355063368,6.719703233370049,7.498247424593759
16.84079440412719,6.780546988792531,7.533966445331067
16.822202453191007,6.839590198149213,7.568483013195403
16.803610502254827,6.896875498936004,7.601827464645632
16.78501855131865,6.952444505410463,7.634029371036725
16.766426600382466,7.006337834663696,7.665117558958277
16.74783464944629,7.058595131980738,7.695120129996593
16.729242698510113,7.10925509551048,7.7240644799379865
16.710650747573926,7.158355500265061,7.751977317429949
16.69205879663775,7.205933221468282,7.778884682116676
16.67346684570157,7.252024257272086,7.804811962264664
16.65487489476539,7.296663750859178,7.82978391189371
16.63628294382921,7.339886011949805,7.853824667428102
16.617690992893028,7.38172453772964,7.876957763882384
16.599099041956848,7.422212033215619,7.899206150595489
16.58050709102067,7.461380431075871,7.920592206526795
16.56191514008449,7.499260910919297,7.9411377551269755
16.54332318914831,7.535883918070087,7.960864078796423
16.524731238212134,7.571279181841893,7.979791932943266
16.50613928727595,7.605475733325828,7.997941559652933
16.48754733633977,7.638501922706277,8.01533270098065
16.468955385403593,7.670385436117771,8.03198461187798
16.450363434467413,7.701153312056098,8.04791607276414
16.431771483531232,7.730831957356133,8.063145401752488
16.413179532595056,7.75944716274868,8.077690466542313
