y,x,x_0_1,x_1_0,attraction_0,attraction_1,total_attraction,att_derivative_0,att_derivative_1,total_att_derivative
2.0973773117365893,9.984846376631971,9.984846376631971,9.984846376631971,1.6765246564978988,3.3631596086090445,5.039684265106944,-4.384591559910395,1.3740890125813965,-3.0105025473289984
2.078785360800413,10.032625531212169,10.032625531212169,10.032625531212169,1.6840769011333725,3.360800579781902,5.044877480915274,-4.407362653139373,1.3721620277713071,-3.0352006253680655
2.060193409864232,10.08104929105532,10.08104929105532,10.08104929105532,1.6916685278283932,3.358444858033166,5.050113385861559,-4.4304389339575785,1.3702390936468745,-3.060199840310704
2.0416014589280507,10.130130054959682,10.130130054959682,10.130130054959682,1.6993000659230555,3.356092436413511,5.0553925023365665,-4.453826280676671,1.3683201988628684,-3.0855060818138025
2.023009507991874,10.179880545143329,10.179880545143329,10.179880545143329,1.7069720549873821,3.353743307993069,5.060715362980451,-4.477530724918907,1.366405332113752,-3.111125392805155
2.004417557055693,10.230313817839843,10.230313817839843,10.230313817839843,1.7146850450890012,3.351397465861358,5.066082510950359,-4.501558456639778,1.364494482133511,-3.1370639745062667
1.9858256061195116,10.281443274313352,10.281443274313352,10.281443274313352,1.7224395970696103,3.3490549031272203,5.071494500196831,-4.525915829349404,1.362587637695494,-3.1633281916539095
1.9672336551833352,10.333282672312537,10.333282672312537,10.333282672312537,1.7302362828306,3.346715612918751,5.076951895749351,-4.5506093655420425,1.3606847876122434,-3.189924577929799
1.948641704247154,10.385846137984139,10.385846137984139,10.385846137984139,1.7380756856281947,3.3443795883832297,5.082455274011425,-4.575645762343398,1.3587859207353317,-3.2168598416080663
1.9300497533109728,10.439148178267441,10.439148178267441,10.439148178267441,1.7459584003784714,3.3420468226870588,5.08800522306553,-4.601031897385926,1.3568910259552,-3.2441408714307265
1.9114578023747963,10.493203693792765,10.493203693792765,10.493203693792765,1.7538850339726926,3.3397173090156924,5.093602342988385,-4.626774834923069,1.3550000922009953,-3.2717747427220734
1.892865851438615,10.54802799230797,10.54802799230797,10.54802799230797,1.761856205603358,3.337391040573569,5.099247246176927,-4.65288183219377,1.353113108440405,-3.2997687237533646
1.8742739005024338,10.603636802658226,10.603636802658226,10.603636802658226,1.7698725471013954,3.335068010584051,5.104940557685446,-4.679360346049248,1.3512300636795025,-3.328130282369745
1.8556819495662573,10.660046289346006,10.660046289346006,10.660046289346006,1.7779347032849893,3.3327482122893546,5.110682915574344,-4.706218039854841,1.3493509469625817,-3.3568670928922595
1.8370899986300713,10.717273067699605,10.717273067699605,10.717273067699605,1.7860433323205132,3.3304316389504818,5.1164749712709945,-4.733462790680281,1.3474757473719983,-3.3859870433082824
1.8184980476938948,10.775334219679731,10.775334219679731,10.775334219679731,1.7941991060960443,3.328118283847165,5.122317389943209,-4.761102696792446,1.345604454028016,-3.4154982427644303
1.7999060967577185,10.834247310356325,10.834247310356325,10.834247310356325,1.8024027106080698,3.3258081402777897,5.12821085088586,-4.789146085465826,1.343737056088642,-3.445409029377184
1.7813141458215325,10.894030405088335,10.894030405088335,10.894030405088335,1.8106548463618548,3.323501201559337,5.134156047921191,-4.8176015211262,1.3418735427494728,-3.475727978376727
1.762722194885356,10.954702087441998,10.954702087441998,10.954702087441998,1.8189562287861012,3.3211974610273214,5.140153689813422,-4.8464778138443885,1.3400139032435414,-3.5064639106008473
1.7441302439491746,11.016281477885183,11.016281477885183,11.016281477885183,1.8273075886625514,3.3188969120357177,5.1462045006982695,-4.875784028197899,1.338158126841155,-3.5376259013567433
1.7255382930129934,11.078788253296684,11.078788253296684,11.078788253296684,1.8357096725710942,3.3165995479569057,5.152309220528,-4.90552949251885,1.3363062028497465,-3.569223289669104
1.706946342076817,11.14224266733277,11.14224266733277,11.14224266733277,1.8441632433511377,3.3143053621816034,5.158468605532741,-4.935723808548289,1.334458120613716,-3.601265687934573
1.6883543911406358,11.206665571695012,11.206665571695012,11.206665571695012,1.852669080579929,3.3120143481188005,5.16468342869873,-4.966376861517741,1.3326138695142797,-3.6337629920034615
1.6697624402044546,11.272078438346227,11.272078438346227,11.272078438346227,1.861227981068559,3.309726499195702,5.170954480264261,-4.997498830680156,1.3307734389693173,-3.6667253917108384
1.6511704892682781,11.33850338272432,11.33850338272432,11.33850338272432,1.869840759376479,3.3074418088576594,5.177282568234139,-5.029100200313955,1.3289368184332204,-3.700163381880735
1.6325785383320968,11.405963188006805,11.405963188006805,11.405963188006805,1.8785082483453495,3.3051602705681105,5.18366851891346,-5.061191771225059,1.3271039973967387,-3.7340877738283202
1.6139865873959156,11.474481330481542,11.474481330481542,11.474481330481542,1.8872312996530738,3.3028818778085167,5.1901131774615905,-5.0937846727733485,1.3252749653868345,-3.7685097073865137
1.5953946364597391,11.544082006083421,11.544082006083421,11.544082006083421,1.896010784388986,3.300606624078303,5.196617408467289,-5.126890375451786,1.3234497119665294,-3.8034406634852562
1.576802685523558,11.614790158159758,11.614790158159758,11.614790158159758,1.9048475936511422,3.2983345028947912,5.203182096545934,-5.160520704048006,1.3216282267347554,-3.8388924773132502
1.5582107345873766,11.686631506531178,11.686631506531178,11.686631506531178,1.913742639166731,3.2960655077931436,5.209808146959874,-5.194687851419984,1.319810499326209,-3.874877352093775
1.5396187836512003,11.759632577919353,11.759632577919353,11.759632577919353,1.9226968539367173,3.2937996323262992,5.216496486263017,-5.22940439291965,1.317996519411203,-3.9114078735084474
1.5210268327150143,11.833820737817055,11.833820737817055,11.833820737817055,1.9317111929058537,3.291536870064911,5.2232480629707645,-5.264683301500194,1.3161862766955172,-3.948497024804677
1.5024348817788378,11.909224223880614,11.909224223880614,11.909224223880614,1.940786633659225,3.289277214597291,5.230063848256516,-5.300537963545038,1.3143797609202572,-3.9861582026247806
1.4838429308426613,11.985872180931068,11.985872180931068,11.985872180931068,1.9499241771466913,3.2870206595293423,5.236944836676034,-5.336982195459371,1.3125769618617043,-4.024405233597667
1.4652509799064752,12.063794697654275,12.063794697654275,12.063794697654275,1.9591248484364767,3.2847671984845017,5.243892046920978,-5.3740302610670625,1.3107778693311716,-4.063252391735891
1.4466590289702987,12.143022845097423,12.143022845097423,12.143022845097423,1.9683896974993702,3.2825168251036847,5.250906522603055,-5.411696889859083,1.3089824731748654,-4.102714416684218
