y,x_lower_bound,x_upper_bound
17.3302,-1.093194367667338,0.17514913591745573
17.31298466859191,-0.915327143874284,0.33890766923696125
17.29576933718381,-0.7424719288909953,0.4975691033289631
17.27855400577572,-0.5744955376697942,0.6512798117905965
17.261338674367625,-0.4112684845738923,0.8001818201888842
17.24412334295953,-0.2526648736650081,0.9444129429910741
17.226908011551437,-0.09856229247489678,1.0841069159012267
17.20969268014334,0.05115829085693169,1.2193935237666362
17.192477348735245,0.19661262719351313,1.3503987242121434
17.175262017327157,0.3379132828688092,1.477244767154369
17.15804668591906,0.475169733119575,1.6000503103415733
17.140831354510965,0.6084884525834553,1.7189305310603176
17.123616023102873,0.7379730029612355,1.8339972341438342
17.106400691694777,0.8637241179384363,1.9453589564125966
17.08918536028668,0.9858397854579155,2.053121067672579
17.071970028878592,1.104415327431389,2.1573858683916725
17.054754697470493,1.2195434769755513,2.2582526841708153
17.0375393660624,1.3313144532543704,2.3558179571214284
17.02032403465431,1.4398160340073671,2.4501753342572394
17.00310870324621,1.5451336258398634,2.541415753004046
16.98589337183812,1.647350332349172,2.6296275239274416
16.968678040430024,1.7465470201580338,2.7148964107749283
16.95146270902193,1.8428023829235503,2.7973057079248425
16.934247377613836,1.9361930033884365,2.876936315331804
16.917032046205744,2.0267934135380967,2.9538668110544686
16.899816714797648,2.1146761529254814,3.028173521448627
16.882601383389556,2.19991182522341,3.099930589105673
16.86538605198146,2.282569153061586,3.1692100386132047
16.848170720573364,2.3627150312042335,3.2360818402122344
16.830955389165275,2.440414578121668,3.300613971422404
16.81374005775718,2.515731186007706,3.362872476704096
16.796524726349084,2.588726569293028,3.422921525224169
16.77930939494099,2.659460811702555,3.480823466789065
16.762094063532896,2.7279924119037133,3.536638886007354
16.744878732124803,2.7943783277904815,3.5904266547411394
16.72766340071671,2.858674019446748,3.642243982903784
16.71044806930861,2.920933490831203,3.692146467659434
16.69323273790052,2.9812093302240417,3.7401881410776876
16.676017406492424,3.0395527494751073,3.786421516295011
16.65880207508433,3.096013622091051,3.830897632232533
16.64158674367624,3.1506405201983716,3.8736660969183294
16.624371412268143,3.203480750417665,3.9147751294602267
16.607156080860047,3.254580388683255,3.9542716007140157
16.58994074945196,3.3039843140414464,3.9922010726899853
16.572725418043863,3.3517362414591267,4.028607836739405
16.555510086635767,3.3978787536738286,4.0635349505610145
16.538294755227675,3.4424533321151234,4.097024274066365
16.52107942381958,3.4855003869260046,4.129116504141175
16.503864092411483,3.5270592861125714,4.159851208338986
16.486648761003394,3.567168383848601,4.189266857541745
16.4694334295953,3.6058650479615215,4.2174008576211115
16.452218098187203,3.643185686624734,4.244289580132778
16.43500276677911,3.679165774280875,4.26996839207521
16.41778743537101,3.7138398768196423,4.294471684743176
16.400572103962922,3.7472416760329925,4.317832901705028
16.38335677255483,3.7794039933698107,4.340084565932257
16.36614144114673,3.81035881301153,4.36125830610835
16.34892610973864,3.8401373042892506,4.381384882143366
16.331710778330546,3.8687698434625952,4.400494209919748
16.31449544692245,3.896286034879437,4.418615385293739
16.297280115514358,3.9227147315354274,4.4357767073763705
16.280064784106262,3.9480840550513974,4.452005701116763
