blue_x,blue_y,yellow_x,yellow_y
97.71587661735428,1.3251045748414918,103.54524906609413,1.3251045748414918
97.47370281308406,1.3283456205899067,103.54524906609413,1.3283456205899067
97.23015597250566,1.3315866663383218,103.54524906609413,1.3315866663383218
96.98538505166506,1.3348277120867367,103.54524906609413,1.3348277120867367
96.7395328865712,1.3380687578351516,103.54524906609413,1.3380687578351516
96.49273643330896,1.3413098035835664,103.54524906609413,1.3413098035835664
96.24512699851826,1.3445508493319815,103.54524906609413,1.3445508493319815
95.99683046064835,1.3477918950803964,103.54524906609413,1.3477918950803964
95.74796748237368,1.3510329408288113,103.54524906609413,1.3510329408288113
95.49865371454517,1.3542739865772262,103.54524906609413,1.3542739865772262
95.24899999203076,1.357515032325641,103.54524906609413,1.357515032325641
94.99911252178588,1.360756078074056,103.54524906609413,1.360756078074056
94.74909306347583,1.3639971238224708,103.54524906609413,1.3639971238224708
94.4990391029635,1.3672381695708857,103.54524906609413,1.3672381695708857
94.2490440189552,1.3704792153193008,103.54524906609413,1.3704792153193008
93.99919724309117,1.3737202610677157,103.54524906609413,1.3737202610677157
93.74958441374967,1.3769613068161306,103.54524906609413,1.3769613068161306
93.50028752382458,1.3802023525645455,103.54524906609413,1.3802023525645455
93.25138506272468,1.3834433983129604,103.54524906609413,1.3834433983129604
93.00295215283134,1.3866844440613755,103.54524906609413,1.3866844440613755
92.75506068064108,1.3899254898097904,103.54524906609413,1.3899254898097904
92.50777942281141,1.3931665355582052,103.54524906609413,1.3931665355582052
92.26117416731613,1.3964075813066201,103.54524906609413,1.3964075813066201
92.01530782991007,1.399648627055035,103.54524906609413,1.399648627055035
91.77024056609285,1.40288967280345,103.54524906609413,1.40288967280345
91.52602987875431,1.4061307185518648,103.54524906609413,1.4061307185518648
91.28273072167524,1.4093717643002799,103.54524906609413,1.4093717643002799
91.04039559905166,1.4126128100486948,103.54524906609413,1.4126128100486948
90.79907466120149,1.4158538557971097,103.54524906609413,1.4158538557971097
90.55881579660675,1.4190949015455245,103.54524906609413,1.4190949015455245
90.31966472043887,1.4223359472939394,103.54524906609413,1.4223359472939394
90.08166505970698,1.4255769930423545,103.54524906609413,1.4255769930423545
89.84485843516357,1.4288180387907694,103.54524906609413,1.4288180387907694
89.60928454009711,1.4320590845391843,103.54524906609413,1.4320590845391843
89.3749812161349,1.4353001302875992,103.54524906609413,1.4353001302875992
89.14198452617498,1.438541176036014,103.54524906609413,1.438541176036014
88.9103288245594,1.441782221784429,103.54524906609413,1.441782221784429
88.68004682459984,1.4450232675328438,103.54524906609413,1.4450232675328438
88.45116966355776,1.448264313281259,103.54524906609413,1.448264313281259
88.22372696518029,1.4515053590296738,103.54524906609413,1.4515053590296738
87.99774689988787,1.4547464047780887,103.54524906609413,1.4547464047780887
87.77325624270456,1.4579874505265036,103.54524906609413,1.4579874505265036
87.55028042902048,1.4612284962749185,103.54524906609413,1.4612284962749185
87.3288436082705,1.4644695420233336,103.54524906609413,1.4644695420233336
87.10896869560997,1.4677105877717485,103.54524906609413,1.4677105877717485
86.8906774216657,1.4709516335201633,103.54524906609413,1.4709516335201633
86.67399038043757,1.4741926792685782,103.54524906609413,1.4741926792685782
86.4589270754205,1.477433725016993,103.54524906609413,1.477433725016993
86.24550596401858,1.480674770765408,103.54524906609413,1.480674770765408
86.0337445003141,1.4839158165138229,103.54524906609413,1.4839158165138229
85.82365917625762,1.4871568622622378,103.54524906609413,1.4871568622622378
85.61526556133813,1.4903979080106529,103.54524906609413,1.4903979080106529
85.40857834079247,1.4936389537590677,103.54524906609413,1.4936389537590677
85.20361135241039,1.4968799995074826,103.54524906609413,1.4968799995074826
85.00037762198814,1.5001210452558975,103.54524906609413,1.5001210452558975
84.7988893974832,1.5033620910043126,103.54524906609413,1.5033620910043126
84.59915818191958,1.5066031367527275,103.54524906609413,1.5066031367527275
84.40119476509093,1.5098441825011424,103.54524906609413,1.5098441825011424
84.20500925410845,1.5130852282495573,103.54524906609413,1.5130852282495573
84.01061110283577,1.5163262739979722,103.54524906609413,1.5163262739979722
83.81800914025551,1.519567319746387,103.54524906609413,1.519567319746387
83.62721159780587,1.522808365494802,103.54524906609413,1.522808365494802
83.43822613572787,1.5260494112432168,103.54524906609413,1.5260494112432168
83.25105986846032,1.5292904569916317,103.54524906609413,1.5292904569916317
83.0657193891181,1.5325315027400468,103.54524906609413,1.5325315027400468
82.88221079308943,1.5357725484884617,103.54524906609413,1.5357725484884617
82.70053970078473,1.5390135942368766,103.54524906609413,1.5390135942368766
82.52071127956934,1.5422546399852917,103.54524906609413,1.5422546399852917
82.34273026491125,1.5454956857337065,103.54524906609413,1.5454956857337065
82.16660098077301,1.5487367314821214,103.54524906609413,1.5487367314821214
81.99232735927637,1.5519777772305363,103.54524906609413,1.5519777772305363
81.81991295966799,1.5552188229789512,103.54524906609413,1.5552188229789512
81.64936098661106,1.558459868727366,103.54524906609413,1.558459868727366
81.48067430782982,1.561700914475781,103.54524906609413,1.561700914475781
81.31385547113008,1.5649419602241958,103.54524906609413,1.5649419602241958
81.14890672082026,1.5681830059726107,103.54524906609413,1.5681830059726107
80.98583001355497,1.5714240517210258,103.54524906609413,1.5714240517210258
80.82462703362293,1.5746650974694407,103.54524906609413,1.5746650974694407
80.66529920770074,1.5779061432178556,103.54524906609413,1.5779061432178556
80.50784771909207,1.5811471889662707,103.54524906609413,1.5811471889662707
80.35227352147159,1.5843882347146856,103.54524906609413,1.5843882347146856
80.19857735215328,1.5876292804631005,103.54524906609413,1.5876292804631005
80.0467597449003,1.5908703262115154,103.54524906609413,1.5908703262115154
79.8968210422936,1.5941113719599302,103.54524906609413,1.5941113719599302
79.7487614076769,1.5973524177083451,103.54524906609413,1.5973524177083451
79.60258083669333,1.60059346345676,103.54524906609413,1.60059346345676
79.45827916842968,1.603834509205175,103.54524906609413,1.603834509205175
79.31585609618278,1.6070755549535898,103.54524906609413,1.6070755549535898
79.17531117786301,1.6103166007020049,103.54524906609413,1.6103166007020049
79.03664384604811,1.6135576464504198,103.54524906609413,1.6135576464504198
78.89985341770164,1.6167986921988347,103.54524906609413,1.6167986921988347
78.76493910356736,1.6200397379472498,103.54524906609413,1.6200397379472498
78.63190001725448,1.6232807836956646,103.54524906609413,1.6232807836956646
78.50073518402284,1.6265218294440795,103.54524906609413,1.6265218294440795
78.37144354928185,1.6297628751924944,103.54524906609413,1.6297628751924944
78.24402398681364,1.6330039209409093,103.54524906609413,1.6330039209409093
78.11847530673045,1.6362449666893242,103.54524906609413,1.6362449666893242
77.9947962631779,1.639486012437739,103.54524906609413,1.639486012437739
77.8729855617935,1.642727058186154,103.54524906609413,1.642727058186154
77.75304186692951,1.6459681039345688,103.54524906609413,1.6459681039345688
77.63496380865115,1.649209149682984,103.54524906609413,1.649209149682984
77.51874998951726,1.6524501954313988,103.54524906609413,1.6524501954313988
77.40439899115354,1.6556912411798137,103.54524906609413,1.6556912411798137
77.29190938062601,1.6589322869282288,103.54524906609413,1.6589322869282288
77.18127971662325,1.6621733326766437,103.54524906609413,1.6621733326766437
77.07250855545512,1.6654143784250586,103.54524906609413,1.6654143784250586
76.9655944568753,1.6686554241734735,103.54524906609413,1.6686554241734735
76.86053598973572,1.6718964699218883,103.54524906609413,1.6718964699218883
76.75733173747913,1.6751375156703032,103.54524906609413,1.6751375156703032
76.65598030347708,1.678378561418718,103.54524906609413,1.678378561418718
76.5564803162203,1.681619607167133,103.54524906609413,1.681619607167133
76.45883043436731,1.6848606529155479,103.54524906609413,1.6848606529155479
76.3630293516577,1.688101698663963,103.54524906609413,1.688101698663963
76.26907580169626,1.6913427444123779,103.54524906609413,1.6913427444123779
76.17696856261405,1.6945837901607927,103.54524906609413,1.6945837901607927
76.08670646161099,1.6978248359092079,103.54524906609413,1.6978248359092079
75.998288379387,1.7010658816576227,103.54524906609413,1.7010658816576227
75.91171325446572,1.7043069274060376,103.54524906609413,1.7043069274060376
75.82698008741694,1.7075479731544525,103.54524906609413,1.7075479731544525
75.74408794498163,1.7107890189028674,103.54524906609413,1.7107890189028674
75.66303596410599,1.7140300646512823,103.54524906609413,1.7140300646512823
75.58382335588757,1.7172711103996972,103.54524906609413,1.7172711103996972
75.50644940943961,1.720512156148112,103.54524906609413,1.720512156148112
75.43091349567646,1.723753201896527,103.54524906609413,1.723753201896527
75.35721507102622,1.726994247644942,103.54524906609413,1.726994247644942
75.28535368107336,1.730235293393357,103.54524906609413,1.730235293393357
75.21532896413589,1.7334763391417718,103.54524906609413,1.7334763391417718
75.14714065478142,1.7367173848901867,103.54524906609413,1.7367173848901867
75.08078858728601,1.7399584306386018,103.54524906609413,1.7399584306386018
75.01627269903858,1.7431994763870167,103.54524906609413,1.7431994763870167
74.9535930338965,1.7464405221354316,103.54524906609413,1.7464405221354316
74.89274974549411,1.7496815678838464,103.54524906609413,1.7496815678838464
74.83374310050857,1.7529226136322613,103.54524906609413,1.7529226136322613
74.7765734818871,1.7561636593806762,103.54524906609413,1.7561636593806762
74.72124139203761,1.759404705129091,103.54524906609413,1.759404705129091
74.66774745598732,1.762645750877506,103.54524906609413,1.762645750877506
74.61609242451178,1.7658867966259209,103.54524906609413,1.7658867966259209
74.56627717723815,1.769127842374336,103.54524906609413,1.769127842374336
74.5183027257256,1.7723688881227508,103.54524906609413,1.7723688881227508
74.47217021652527,1.7756099338711657,103.54524906609413,1.7756099338711657
74.42788093422429,1.7788509796195808,103.54524906609413,1.7788509796195808
74.38543630447526,1.7820920253679957,103.54524906609413,1.7820920253679957
74.34483789701564,1.7853330711164106,103.54524906609413,1.7853330711164106
74.306087428678,1.7885741168648255,103.54524906609413,1.7885741168648255
74.26918676639674,1.7918151626132404,103.54524906609413,1.7918151626132404
74.23413793021082,1.7950562083616552,103.54524906609413,1.7950562083616552
74.20094309626872,1.7982972541100701,103.54524906609413,1.7982972541100701
74.16960459983501,1.801538299858485,103.54524906609413,1.801538299858485
74.14012493830445,1.8047793456069,103.54524906609413,1.8047793456069
74.11250677422353,1.808020391355315,103.54524906609413,1.808020391355315
74.08675293832474,1.8112614371037299,103.54524906609413,1.8112614371037299
74.06286643257367,1.8145024828521448,103.54524906609413,1.8145024828521448
74.04085043323398,1.8177435286005599,103.54524906609413,1.8177435286005599
74.02070829395109,1.8209845743489748,103.54524906609413,1.8209845743489748
74.00244354885852,1.8242256200973896,103.54524906609413,1.8242256200973896
73.98605991570845,1.8274666658458045,103.54524906609413,1.8274666658458045
73.97156129903036,1.8307077115942194,103.54524906609413,1.8307077115942194
73.95895179331879,1.8339487573426343,103.54524906609413,1.8339487573426343
73.94823568625485,1.8371898030910492,103.54524906609413,1.8371898030910492
73.93941746196214,1.840430848839464,103.54524906609413,1.840430848839464
73.9325018043014,1.843671894587879,103.54524906609413,1.843671894587879
73.9274936002054,1.846912940336294,103.54524906609413,1.846912940336294
73.92439794305722,1.850153986084709,103.54524906609413,1.850153986084709
73.92322013611505,1.8533950318331238,103.54524906609413,1.8533950318331238
73.92396569598542,1.856636077581539,103.54524906609413,1.856636077581539
73.926640356148,1.8598771233299538,103.54524906609413,1.8598771233299538
73.93125007053527,1.8631181690783687,103.54524906609413,1.8631181690783687
73.93780101716848,1.8663592148267836,103.54524906609413,1.8663592148267836
73.9462996018546,1.8696002605751985,103.54524906609413,1.8696002605751985
73.95675246194556,1.8728413063236133,103.54524906609413,1.8728413063236133
73.96916647016359,1.8760823520720282,103.54524906609413,1.8760823520720282
73.98354873849505,1.879323397820443,103.54524906609413,1.879323397820443
73.99990662215662,1.882564443568858,103.54524906609413,1.882564443568858
74.01824772363558,1.885805489317273,103.54524906609413,1.885805489317273
74.03857989680903,1.889046535065688,103.54524906609413,1.889046535065688
74.06091125114317,1.8922875808141029,103.54524906609413,1.8922875808141029
74.08525015597787,1.895528626562518,103.54524906609413,1.895528626562518
74.11160524489848,1.8987696723109329,103.54524906609413,1.8987696723109329
74.13998542019827,1.9020107180593477,103.54524906609413,1.9020107180593477
74.17039985743642,1.9052517638077626,103.54524906609413,1.9052517638077626
74.20285801009246,1.9084928095561775,103.54524906609413,1.9084928095561775
74.2373696143236,1.9117338553045924,103.54524906609413,1.9117338553045924
74.27394469382625,1.9149749010530073,103.54524906609413,1.9149749010530073
74.31259356480699,1.9182159468014222,103.54524906609413,1.9182159468014222
74.35332684106613,1.921456992549837,103.54524906609413,1.921456992549837
74.3961554391978,1.9246980382982521,103.54524906609413,1.9246980382982521
74.44109058391108,1.927939084046667,103.54524906609413,1.927939084046667
74.48814381347555,1.931180129795082,103.54524906609413,1.931180129795082
74.53732698529647,1.9344211755434968,103.54524906609413,1.9344211755434968
74.58865228162308,1.937662221291912,103.54524906609413,1.937662221291912
74.64213221539474,1.9409032670403268,103.54524906609413,1.9409032670403268
74.69777963622978,1.9441443127887417,103.54524906609413,1.9441443127887417
74.75560773656193,1.9473853585371566,103.54524906609413,1.9473853585371566
74.81563005792808,1.9506264042855714,103.54524906609413,1.9506264042855714
74.8778604974143,1.9538674500339863,103.54524906609413,1.9538674500339863
74.94231331426329,1.9571084957824012,103.54524906609413,1.9571084957824012
75.00900313664985,1.960349541530816,103.54524906609413,1.960349541530816
75.0779449686297,1.963590587279231,103.54524906609413,1.963590587279231
75.1491541972666,1.966831633027646,103.54524906609413,1.966831633027646
75.22264659994471,1.970072678776061,103.54524906609413,1.970072678776061
75.2984383518711,1.9733137245244758,103.54524906609413,1.9733137245244758
75.37654603377544,1.976554770272891,103.54524906609413,1.976554770272891
75.45698663981267,1.9797958160213058,103.54524906609413,1.9797958160213058
75.53977758567596,1.9830368617697207,103.54524906609413,1.9830368617697207
75.62493671692594,1.9862779075181356,103.54524906609413,1.9862779075181356
75.7124823175443,1.9895189532665505,103.54524906609413,1.9895189532665505
75.80243311871767,1.9927599990149654,103.54524906609413,1.9927599990149654
75.8948083078612,1.9960010447633802,103.54524906609413,1.9960010447633802
75.98962753788767,1.9992420905117951,103.54524906609413,1.9992420905117951
76.0869109367315,2.00248313626021,103.54524906609413,2.00248313626021
76.18667911713601,2.005724182008625,103.54524906609413,2.005724182008625
76.28895318671157,2.00896522775704,103.54524906609413,2.00896522775704
76.39375475827481,2.0122062735054547,103.54524906609413,2.0122062735054547
76.50110596047728,2.0154473192538696,103.54524906609413,2.0154473192538696
76.61102944873375,2.018688365002285,103.54524906609413,2.018688365002285
76.72354841645972,2.0219294107506998,103.54524906609413,2.0219294107506998
76.83868660662871,2.0251704564991146,103.54524906609413,2.0251704564991146
76.95646832365972,2.0284115022475295,103.54524906609413,2.0284115022475295
77.07691844564658,2.0316525479959444,103.54524906609413,2.0316525479959444
77.20006243693965,2.0348935937443593,103.54524906609413,2.0348935937443593
77.32592636109302,2.038134639492774,103.54524906609413,2.038134639492774
77.45453689418859,2.0413756852411895,103.54524906609413,2.0413756852411895
77.58592133855039,2.0446167309896044,103.54524906609413,2.0446167309896044
77.72010763686244,2.0478577767380193,103.54524906609413,2.0478577767380193
77.85712438670377,2.051098822486434,103.54524906609413,2.051098822486434
77.99700085551515,2.054339868234849,103.54524906609413,2.054339868234849
78.13976699601255,2.057580913983264,103.54524906609413,2.057580913983264
78.2854534620625,2.060821959731679,103.54524906609413,2.060821959731679
78.43409162503585,2.0640630054800937,103.54524906609413,2.0640630054800937
78.58571359065664,2.0673040512285086,103.54524906609413,2.0673040512285086
78.7403522163631,2.0705450969769235,103.54524906609413,2.0705450969769235
78.89804112919954,2.0737861427253383,103.54524906609413,2.0737861427253383
79.05881474425725,2.0770271884737532,103.54524906609413,2.0770271884737532
79.2227082836849,2.080268234222168,103.54524906609413,2.080268234222168
79.38975779628774,2.083509279970583,103.54524906609413,2.083509279970583
79.56000017773799,2.086750325718998,103.54524906609413,2.086750325718998
79.7334731914175,2.0899913714674128,103.54524906609413,2.0899913714674128
79.91021548991668,2.0932324172158276,103.54524906609413,2.0932324172158276
80.09026663721235,2.0964734629642425,103.54524906609413,2.0964734629642425
80.27366713155118,2.099714508712658,103.54524906609413,2.099714508712658
80.4604584290632,2.1029555544610727,103.54524906609413,2.1029555544610727
80.65068296813327,2.1061966002094876,103.54524906609413,2.1061966002094876
80.84438419455886,2.1094376459579025,103.54524906609413,2.1094376459579025
81.04160658752296,2.1126786917063174,103.54524906609413,2.1126786917063174
81.24239568641376,2.1159197374547323,103.54524906609413,2.1159197374547323
81.44679811852225,2.1191607832031476,103.54524906609413,2.1191607832031476
81.65486162765168,2.1224018289515625,103.54524906609413,2.1224018289515625
81.86663510367414,2.1256428746999774,103.54524906609413,2.1256428746999774
82.08216861306975,2.1288839204483923,103.54524906609413,2.1288839204483923
82.30151343048733,2.132124966196807,103.54524906609413,2.132124966196807
82.52472207136614,2.135366011945222,103.54524906609413,2.135366011945222
82.75184832565972,2.138607057693637,103.54524906609413,2.138607057693637
82.98294729270596,2.141848103442052,103.54524906609413,2.141848103442052
83.21807541728813,2.1450891491904667,103.54524906609413,2.1450891491904667
83.45729052693483,2.1483301949388816,103.54524906609413,2.1483301949388816
83.70065187050747,2.1515712406872964,103.54524906609413,2.1515712406872964
83.94822015812849,2.1548122864357113,103.54524906609413,2.1548122864357113
84.2000576025035,2.158053332184126,103.54524906609413,2.158053332184126
84.45622796169442,2.161294377932541,103.54524906609413,2.161294377932541
84.71679658340307,2.164535423680956,103.54524906609413,2.164535423680956
84.98183045082774,2.167776469429371,103.54524906609413,2.167776469429371
85.25139823015718,2.1710175151777857,103.54524906609413,2.1710175151777857
85.52557031977092,2.1742585609262006,103.54524906609413,2.1742585609262006
85.80441890121742,2.177499606674616,103.54524906609413,2.177499606674616
86.0880179920443,2.180740652423031,103.54524906609413,2.180740652423031
86.37644350056074,2.1839816981714457,103.54524906609413,2.1839816981714457
86.66977328261268,2.1872227439198606,103.54524906609413,2.1872227439198606
86.968087200459,2.1904637896682755,103.54524906609413,2.1904637896682755
87.27146718383823,2.1937048354166904,103.54524906609413,2.1937048354166904
87.57999729332226,2.1969458811651057,103.54524906609413,2.1969458811651057
87.89376378605562,2.2001869269135206,103.54524906609413,2.2001869269135206
88.212855183987,2.2034279726619355,103.54524906609413,2.2034279726619355
88.5373623447027,2.2066690184103503,103.54524906609413,2.2066690184103503
88.86737853497768,2.2099100641587652,103.54524906609413,2.2099100641587652
89.20299950716701,2.21315110990718,103.54524906609413,2.21315110990718
89.54432357856591,2.216392155655595,103.54524906609413,2.216392155655595
89.89145171387288,2.21963320140401,103.54524906609413,2.21963320140401
90.24448761089819,2.2228742471524248,103.54524906609413,2.2228742471524248
90.60353778966795,2.2261152929008396,103.54524906609413,2.2261152929008396
90.96871168508024,2.2293563386492545,103.54524906609413,2.2293563386492545
91.34012174327974,2.2325973843976694,103.54524906609413,2.2325973843976694
91.71788352192553,2.2358384301460843,103.54524906609413,2.2358384301460843
92.10211579453656,2.239079475894499,103.54524906609413,2.239079475894499
92.4929406591085,2.242320521642914,103.54524906609413,2.242320521642914
92.89048365120769,2.245561567391329,103.54524906609413,2.245561567391329
93.29487386175772,2.248802613139744,103.54524906609413,2.248802613139744
93.7062440597475,2.2520436588881587,103.54524906609413,2.2520436588881587
94.12473082010176,2.2552847046365736,103.54524906609413,2.2552847046365736
94.5504746569682,2.258525750384989,103.54524906609413,2.258525750384989
94.98362016269124,2.261766796133404,103.54524906609413,2.261766796133404
95.4243161527563,2.2650078418818187,103.54524906609413,2.2650078418818187
95.87271581700573,2.2682488876302336,103.54524906609413,2.2682488876302336
96.32897687744472,2.2714899333786485,103.54524906609413,2.2714899333786485
96.79326175297453,2.2747309791270633,103.54524906609413,2.2747309791270633
97.26573773140926,2.2779720248754787,103.54524906609413,2.2779720248754787
97.7465771491546,2.2812130706238936,103.54524906609413,2.2812130706238936
98.23595757894962,2.2844541163723084,103.54524906609413,2.2844541163723084
98.73406202609512,2.2876951621207233,103.54524906609413,2.2876951621207233
99.24107913362012,2.290936207869138,103.54524906609413,2.290936207869138
99.75720339686428,2.294177253617553,103.54524906609413,2.294177253617553
100.2826353879835,2.297418299365968,103.54524906609413,2.297418299365968
100.81758199091786,2.300659345114383,103.54524906609413,2.300659345114383
101.36225664739456,2.3039003908627977,103.54524906609413,2.3039003908627977
101.91687961457535,2.3071414366112126,103.54524906609413,2.3071414366112126
102.4816782349946,2.3103824823596275,103.54524906609413,2.3103824823596275
103.05688721947865,2.3136235281080424,103.54524906609413,2.3136235281080424
103.64274894377888,2.3168645738564573,103.64274894377888,2.3168645738564573
104.2395137597004,2.320105619604872,104.2395137597004,2.320105619604872
104.84744032155885,2.323346665353287,104.84744032155885,2.323346665353287
105.4667959288527,2.326587711101702,105.4667959288527,2.326587711101702
106.09785688609884,2.329828756850117,106.09785688609884,2.329828756850117
106.74090888084129,2.3330698025985317,106.74090888084129,2.3330698025985317
107.3962473809132,2.336310848346947,107.3962473809132,2.336310848346947
108.06417805210413,2.339551894095362,108.06417805210413,2.339551894095362
108.74501719746777,2.342792939843777,108.74501719746777,2.342792939843777
109.43909221958619,2.3460339855921917,109.43909221958619,2.3460339855921917
110.14674210720355,2.3492750313406066,110.14674210720355,2.3492750313406066
